household_email	appliance_number	manufacturer_name	model	cooktop_heat_source	oven_type	oven_heat_sources
jfredicks@treequote.com	9	Upkilex Holdings	Rebanax		convection	gas
ssahagun@donquadtech.com	9	Upkilex WorldWide Group	Mondimaquover		conventional	microwave
mpedrozo@warephase.com	9	Upquestanan  Company	Unbanover		conventional	microwave
lmyricks@ganjaflex.com	9	Uprobar	Barwerpilistor		conventional	electric;gas
mzagen@plexzap.com	9	Uptanistor WorldWide Company	Gropickicator		convection	microwave;electric;gas
adilliard@kan-code.com	9	Uptanistor WorldWide Company	Supwerpover	gas	convection	gas
rsarbacher@singletechno.com	9	Uptanistor WorldWide Company	Tuphupamin		convection	microwave;gas
bfillingim@betatech.com	9	Uptumin International Inc	Endwerpistor		convection	microwave;gas
jpaulas@rangreen.com	9	Uptumin International Inc	Partinover	induction	conventional	electric;microwave
efern@j-texon.com	9	Varbanonicator	Lomfroponex		conventional	microwave;electric
acentini@scotfind.com	9	Varcadilax Direct	Upsapimor	radiant electric	convection	microwave
tasar@warephase.com	9	Varerefin WorldWide		gas	conventional	microwave;electric
ecaudy@konmatfix.com	9	Varerefin WorldWide	Tuprobedan	radiant electric	conventional	electric;microwave
rbenimadho@dalttechnology.com	9	Varerefin WorldWide	Zeedimower		conventional	electric;gas;microwave
ghusser@inity.com	9	Varfropanax Holdings Corp.	Klitinistor	induction	conventional	gas
mgillaspie@plusstrip.com	9	Varnipantor Holdings	Barkilistor	induction	conventional	microwave
kmconnell@toughzap.com	9	Varpebewicator Direct	Partinicantor		conventional	electric;gas;microwave
plary@warephase.com	9	Varquestentor Direct	Haphupicator		convection	microwave;electric
tfarrow@yearin.com	9	Varquestentor Direct	Retumamentor	gas	convection	electric;gas
jfillingim@toughzap.com	9	Varquestentor Direct	Unsapex	induction	convection	electric;gas
rsergi@betatech.com	9	Varwerpewax Holdings	Upbanazz		convection	microwave
demard@zathunicon.com	9	Varwerpewax Holdings	Wintinewin		convection	electric;gas
khagele@singletechno.com	9	Winglibower  Company	Tipquestistor		conventional	microwave;gas
moles@dontechi.com	9	Winglibower  Company	Varglibin	induction	conventional	electric;gas;microwave
bshinko@y-corporation.com	9	Winrobonover International	Adrobollor		conventional	electric
hkeener@finhigh.com	9	Winrobonover International	Doperan		conventional	electric
knabours@donware.com	9	Winrobonover International	Endcadazz		conventional	microwave;electric;gas
lauber@rundofase.com	9	Winrobonover International	Frovenazz	radiant electric	conventional	gas
hbayless@silis.com	9	Winsipexar WorldWide	Grodiman	electric	conventional	microwave
btillotson@lexiqvolax.com	9	Winsipexar WorldWide	Windimower		conventional	gas
esilvestrini@faxquote.com	9	Wintumower	Adkilor	radiant electric	conventional	gas
qstrassner@newex.com	9	Wintumower	Advenover		convection	electric
ddiscipio@ron-tech.com	9	Wintumower	Dopdimanax	induction	convection	microwave;electric;gas
cwide@sonron.com	9	Wintumower	Upsapar	electric	conventional	gas
tacuff@nam-zim.com	9	Winvenonar International	Adkilor		conventional	electric
aohms@j-texon.com	9	Winvenonar International	Invenor	gas	convection	gas;microwave
cdopico@betasoloin.com	9	Winwerpazz Direct	Parrobazz		convection	gas;electric;microwave
tpedrozo@j-texon.com	9	Winwerpazz Direct	Wintanax	radiant electric	conventional	electric
mgellinger@stanredtax.com	9	Zeeglibadar Holdings Corp.	Revenex		convection	microwave
rwieser@mathtouch.com	9	Zeemunilover Holdings Group	Monkilax	gas	conventional	microwave
tfortino@ganjaflex.com	9	Zeemunilover Holdings Group	Rapdimepax	induction	convection	microwave;electric
amaynerich@green-plus.com	10	Adjubilex Holdings Corp.	Untumover		conventional	gas;electric;microwave
scalvaresi@warephase.com	10	Adkililar Holdings Company	Kliwerommistor	gas	conventional	microwave;electric
dkoppinger@singletechno.com	10	Adkililar Holdings Company	Upmunantor	induction	conventional	gas;microwave;electric
ealbares@rantouch.com	10	Adwerower International Inc	Doperan	radiant electric	convection	electric
moles@dontechi.com	10	Adwerower International Inc	Tuprobanantor		conventional	electric
gwenner@conecom.com	10	Barmunar WorldWide	Suptanedgentor		convection	electric
jfoller@dalttechnology.com	10	Barmunar WorldWide	Supvenar		convection	electric
ndhamer@streethex.com	10	Bartumopover Direct Inc	Adkilor		convection	microwave;gas
tberlanga@zoomit.com	10	Cipmunonover Holdings	Dopnipefistor		conventional	electric;microwave
mrhoden@codehow.com	10	Cipmunonover Holdings	Zeesipicator	radiant electric	conventional	gas;microwave
tsimilton@blackzim.com	10	Dopdimaquor Holdings Company	Suptanedgentor	gas	conventional	gas;electric;microwave
jisenhower@doncon.com	10	Dopsipegentor Direct	Truzapican	gas	conventional	electric
lslusarski@zotware.com	10	Doptaninin Holdings Inc	Qwitumar		conventional	microwave;electric
vvanheusen@iselectrics.com	10	Embanicower Holdings	Winsipexex	radiant electric	conventional	microwave
dthreets@finhigh.com	10	Emwerpentor Direct Corp.	Rapsipower	radiant electric	conventional	gas;electric
kfrankel@goodsilron.com	10	Endcadan	Suptanedgentor	radiant electric	convection	electric
nhidvegi@konex.com	10	Endhupopor International	Wintinewin	induction	conventional	microwave
narias@dalttechnology.com	10	Endzapimistor	Tuprobedan	gas	convection	gas;electric;microwave
rlimmel@sumace.com	10	Endzapimistor	Zeedudommover		conventional	electric;gas
rmai@treequote.com	10	Frodudollazz  Corp.	Hapnipexower	gas	convection	microwave
mdiestel@plexzap.com	10	Frofropentor Holdings	Pardimedentor	gas	conventional	microwave;gas
lsweigard@lexiqvolax.com	10	Froroban	Thrunipaquentor	induction	convection	electric;microwave
jgotter@konex.com	10	Grojubinentor Direct Group	Tipkilover	induction	convection	electric
nlimmel@dambase.com	10	Grokilower Direct Group	Dopdimanax		conventional	microwave;gas;electric
bamyot@statholdings.com	10	Grosapantor Direct	Surpickewentor		convection	microwave
jhiatt@kan-code.com	10	Grosapantor Direct	Upmunantor	electric	conventional	gas
avizarro@faxquote.com	10	Happebantor	Rapdimepax		conventional	electric
kgotter@dontechi.com	10	Hapweristor Holdings Corp.	Unniponower	electric	conventional	electric;microwave
jsawchuk@rantouch.com	10	Hapweristor Holdings Corp.	Upwerpantor	electric	conventional	electric
thalter@doncon.com	10	Inmunplantor	Emkililin	gas	convection	microwave;gas;electric
handreason@inity.com	10	Inrobadan Direct	Barmunedex	electric	conventional	electric;microwave
cfritz@iselectrics.com	10	Inrobadan Direct	Trukilantor		conventional	microwave;electric
dsengbusch@zathunicon.com	10	Inrobadan Direct	Tupdimantor		conventional	electric;microwave
jkines@statholdings.com	10	Insipollover Holdings	Moncadistor	induction	conventional	gas;electric
tpelkowski@groovestreet.com	10	Intanepin International		radiant electric	convection	microwave;gas
avanheusen@zotware.com	10	Intanepin International	Gropickicator		conventional	microwave;electric
jhalter@cancity.com	10	Inwerpover	Qwitumewar		conventional	electric;microwave;gas
jaquas@sonron.com	10	Klidudackazz  Group	Haphupexistor	gas	conventional	gas;microwave
fventura@konmatfix.com	10	Klipickan WorldWide Company	Barmunedex		convection	electric;microwave
dmondella@sumace.com	10	Klipickan WorldWide Company	Fropebicator	induction	conventional	electric;microwave
gmeinerding@sumace.com	10	Klivenin	Mondimewan		conventional	electric
gfrancescon@scottech.com	10	Kliwerpedax Holdings Group	Tuppebopentor	induction	conventional	microwave
sbirkner@plussunin.com	10	Lombanedgan	Tupdimegantor		conventional	microwave
eheimann@zencorporation.com	10	Lomdimin International Company	Monwericower		conventional	microwave;electric;gas
clietz@donware.com	10	Lomdimin International Company	Thrurobimicator		conventional	microwave;electric;gas
xcorrio@ontomedia.com	10	Lomquestadan International	Zeedudommover		conventional	microwave;electric;gas
adilello@streethex.com	10	Monpickar International Corp.	Cipzapar		conventional	microwave;electric
cmyricks@bioplex.com	10	Parpickin International	Tupwerpimar	induction	conventional	gas;electric;microwave
tpagliuca@dalttechnology.com	10	Parquestilicator WorldWide Corp.	Monerex		conventional	electric;gas;microwave
bhudnall@dalttechnology.com	10	Parquestilicator WorldWide Corp.	Suptanedgentor	radiant electric	convection	electric
lkippley@iselectrics.com	10	Parwerentor International	Winwerpan	electric	conventional	gas;electric;microwave
gperigo@statholdings.com	10	Qwidimower International	Windimower	gas	convection	gas
rschnitzler@zoomit.com	10	Rapdimplower	Kliwerommistor	induction	conventional	gas;microwave
lkeener@goodsilron.com	10	Rebanackower Direct	Partinicantor	electric	conventional	electric;microwave
dhollack@betatech.com	10	Rebanackower Direct	Revenollan	induction	conventional	electric;microwave;gas
jaredondo@zoomit.com	10	Rebanackower Direct	Winwerpan		convection	gas
emcrae@dambase.com	10	Recadin  Group	Rebanax		conventional	microwave
gthreets@sumace.com	10	Redudefazz International Corp.	Barmunedex	induction	conventional	microwave;electric;gas
lmclaird@funholding.com	10	Refropackentor Direct Company	Klifropamentor	radiant electric	convection	gas;microwave
sschieler@kinnamplus.com	10	Rehupamantor  Inc	Redudackar	induction	conventional	microwave;gas
nshire@kinnamplus.com	10	Retumanentor  Inc	Emdudonan	radiant electric	conventional	gas;electric;microwave
vauber@domzoom.com	10	Supdimommor Direct Corp.		gas	conventional	gas;microwave;electric
lgato@condax.com	10	Supkilonex	Endwerpistor	radiant electric	conventional	electric
mzagen@plexzap.com	10	Supkilonex	Moncadistor		conventional	gas;electric
aleto@sonron.com	10	Suptanantor  Group	Endzapinicator	gas	convection	gas
ctheodorov@finjob.com	10	Supwerpommover International Corp.	Adrobollor		convection	electric
gklonowski@codehow.com	10	Surdudimor	Frorobistor	gas	conventional	microwave;electric
chidvegi@nam-zim.com	10	Surzapar WorldWide	Barmunedex		conventional	electric;microwave
ssweigard@finjob.com	10	Surzapefax WorldWide	Adtinentor	induction	conventional	microwave;electric;gas
lbourbon@xx-holding.com	10	Surzapefax WorldWide	Rapvenar	induction	convection	gas
pklimek@silis.com	10	Thrucadantor WorldWide	Tipkilower	radiant electric	convection	microwave
tzagen@toughzap.com	10	Thrujubewex	Lomrobax		conventional	electric;microwave
lmatuszak@lexiqvolax.com	10	Tipdudonan WorldWide	Thrurobimicator	electric	conventional	microwave;electric
jdegroot@streethex.com	10	Tupfropantor	Monerex	electric	conventional	gas;electric
sbookamer@xx-holding.com	10	Tupfropantor	Rapsapex		convection	gas;electric
fdaufeldt@dontechi.com	10	Tupquestentor	Gromunplover		conventional	gas;electric
dtoelkes@bioplex.com	10	Tuprobollicator WorldWide	Monbanicator	radiant electric	conventional	electric
lcookey@donquadtech.com	10	Unpebexower	Barmunaquistor		conventional	microwave
jlimmel@groovestreet.com	10	Unwerinan Direct			conventional	electric
dagramonte@zumgoity.com	10	Unwerpilax Holdings Group	Supvenar		conventional	microwave
ghiatt@inity.com	10	Upjubazz Direct Company	Mondudexin		convection	electric;gas
cbourbon@ontomedia.com	10	Upjubazz Direct Company	Thrumunonax		conventional	electric
afarrar@warephase.com	10	Uprobar	Supquestackan	radiant electric	convection	electric;gas
sdeleo@year-job.com	10	Uprobax International Group	Thrunipaquentor	induction	convection	electric;gas
amaile@rangreen.com	10	Varbanonicator	Upwerpantor	radiant electric	conventional	electric;gas
eklonowski@sunnamplex.com	10	Varcadilax Direct	Mondudax	gas	conventional	microwave
lleto@konex.com	10	Varfropanax Holdings Corp.	Endzapinicator		convection	microwave;electric
cmaisto@hatfan.com	10	Varfropanax Holdings Corp.	Thrusapentor	induction	conventional	electric;gas
vbiddy@warephase.com	10	Varnipantor Holdings	Adrobollor		conventional	gas;electric
clary@bioholding.com	10	Varnipantor Holdings	Barmunedex	gas	conventional	microwave;electric
hpaulas@yearin.com	10	Varnipantor Holdings	Monsipommistor		conventional	electric
yleto@rantouch.com	10	Varnipantor Holdings	Upsapimor		convection	gas;electric;microwave
sharnos@bioplex.com	10	Vartanicator  Group	Endzapinicator	radiant electric	conventional	gas;microwave
cskursky@plexzap.com	10	Vartanicator  Group	Mondudax		convection	microwave;electric;gas
dwitten@y-corporation.com	10	Vartanicator  Group	Monkilax	electric	convection	microwave
mcentini@fasehatice.com	10	Varwerin International Corp.	Supquestackan		conventional	gas;microwave
fwenner@mathtouch.com	10	Varwerin International Corp.	Thrumunonax	gas	conventional	microwave
thoogland@groovestreet.com	10	Varwerpewax Holdings	Upsapedover		convection	gas
bmorasca@scottech.com	10	Winglibower  Company	Supfropantor	induction	conventional	electric
dvanheusen@newex.com	10	Winrobonover International	Surzapegax	induction	conventional	gas
skeetch@gogozoom.com	10	Winrobupex WorldWide	Supsapan	radiant electric	conventional	microwave;electric;gas
mhughey@rundofase.com	10	Winsipexar WorldWide		gas	conventional	electric;microwave
kemigh@finhigh.com	10	Wintumower	Montinefazz	induction	conventional	gas
lgiguere@warephase.com	10	Winvenonar International	Zeedimower		conventional	gas;electric;microwave
cbachman@ontomedia.com	10	Zeeglibadar Holdings Corp.	Rapdimepax	radiant electric	conventional	microwave
nmerced@mathtouch.com	10	Zeemunilover Holdings Group	Fropickaman		convection	electric;gas
kkownacki@bioholding.com	10	Zeemunilover Holdings Group	Monwericower	electric	conventional	microwave;gas;electric
knestle@xx-zobam.com	10	Zeenipantor  Inc	Doptumadower	induction	convection	microwave
kdarakjy@newex.com	10	Zeenipantor  Inc	Upglibicator	gas	convection	gas
mmelnyk@zotware.com	10	Zeetinexower International	Varwerpanower	induction	conventional	electric;microwave
knestle@xx-zobam.com	11	Adpickegentor Holdings	Adpickinazz	gas	conventional	microwave
dgotter@goodsilron.com	11	Adtumegax	Hapnipexower		conventional	electric
rworlds@warephase.com	11	Barnipentor	Endwerpinicator	induction	convection	microwave
lyum@dambase.com	11	Barnipentor	Lomtinex	electric	convection	microwave
crantanen@sumace.com	11	Barnipentor	Winweregicator	induction	conventional	electric;microwave
gcronauer@faxquote.com	11	Barpickover International	Supfropantor	radiant electric	conventional	gas;microwave
mluczki@warephase.com	11	Bartumopover Direct Inc	Varhupan	induction	conventional	gas;microwave
clipkin@donquadtech.com	11	Ciperepazz Direct Inc	Rapsapower		conventional	microwave;gas
mhalter@domzoom.com	11	Dopjubupicator	Truzapican	induction	convection	gas;electric;microwave
pleinenbach@iselectrics.com	11	Dopsipegentor Direct	Emsipackex		conventional	electric
costrosky@sonron.com	11	Dopsipegentor Direct	Wincadamistor		conventional	gas;electric;microwave
shoa@goodsilron.com	11	Dopvenonazz WorldWide	Cipdudinan		conventional	microwave;gas
stoelkes@year-job.com	11	Emtanor International Corp.	Retanicator		conventional	gas
dthreets@y-corporation.com	11	Emwerpentor Direct Corp.	Tipkilover	radiant electric	conventional	electric;microwave
amirafuentes@lexiqvolax.com	11	Endjubor Holdings Corp.		radiant electric	convection	microwave;electric;gas
tmclaird@plexzap.com	11	Endtumin	Grosapower	induction	convection	electric;microwave
rclaucherty@groovestreet.com	11	Endzapimistor			conventional	electric;microwave;gas
jaquas@sonron.com	11	Endzapimistor	Groweran		conventional	gas;electric;microwave
tmcnease@kinnamplus.com	11	Frodudollazz  Corp.	Haptanupantor	gas	conventional	microwave;electric
jfrankel@rantouch.com	11	Fromunar WorldWide Group	Supwerpover		conventional	microwave
pcentini@goodsilron.com	11	Froroban	Klitumover	induction	conventional	microwave;gas
lcronauer@konex.com	11	Grohupefantor International Company	Hapzapistor	radiant electric	conventional	gas
tbarfield@dontechi.com	11	Grohupefantor International Company	Lompeban	induction	conventional	microwave
tacuff@nam-zim.com	11	Grokilower Direct Group	Barmunaquistor		convection	microwave
kchui@bioplex.com	11	Grotumentor International	Dopvenower		conventional	electric;microwave
lmartabano@inity.com	11	Growerpicator Holdings	Revenollan	induction	conventional	electric;gas
sfrancescon@finhigh.com	11	Happebantor	Endwerpistor		convection	microwave;electric;gas
eoles@dontechi.com	11	Hapquestover Direct	Montinefazz	electric	conventional	microwave;gas
cmenter@dambase.com	11	Hapquestover Direct	Rapsapower	induction	convection	electric;microwave
lcorrio@rundofase.com	11	Hapquestover Direct	Unniponower		conventional	microwave
ehellickson@funholding.com	11	Inmunplantor	Surtinover	electric	conventional	microwave;electric;gas
glapage@hottechi.com	11	Klidudackazz  Group	Zeedimower		convection	electric
bmastella@hottechi.com	11	Klijubar Holdings	Infroponar		conventional	gas;microwave
vhidvegi@yearin.com	11	Klivenin	Supdimonentor	electric	conventional	gas;electric;microwave
eschoeneck@hatfan.com	11	Monpebistor International	Winjubexentor		conventional	electric;gas
mpoullion@ontomedia.com	11	Monwerexan International Corp.	Survenin	electric	convection	electric;gas
