household_email	appliance_number	manufacturer_name	model	cooktop_heat_source	cooker_id
jchavous@mathtouch.com	8	Frojubimicator WorldWide	Suptanedgentor	radiant electric	6947
muyetake@inity.com	8	Fromunar WorldWide Group	Upglibicator	induction	6949
cbutzen@newex.com	8	Grocadan WorldWide Company		induction	6951
mgillian@kan-code.com	8	Grocadan WorldWide Company	Invenor	radiant electric	6952
vwardrip@groovestreet.com	8	Grohupefantor International Company	Monsipommistor	gas	6955
kwhobrey@y-corporation.com	8	Grohupefantor International Company	Winrobommistor	radiant electric	6956
mwalthall@bioholding.com	8	Grojubinentor Direct Group		radiant electric	6957
ahughey@domzoom.com	8	Grojubinentor Direct Group	Rapwerex	radiant electric	6959
rtawil@gogozoom.com	8	Grojubinentor Direct Group	Rapwerex	induction	6960
skeetch@gogozoom.com	8	Grokilower Direct Group	Cipfropexex	electric	6961
afarrar@warephase.com	8	Grokilower Direct Group	Endsipistor	induction	6962
fkoppinger@donware.com	8	Grosapantor Direct	Rapsapower	gas	6966
dpalaspas@openlane.com	8	Grosapantor Direct	Upwerpantor	radiant electric	6967
ekeneipp@rundofase.com	8	Grosipover Direct	Emdudonan	induction	6968
mskursky@hatfan.com	8	Grotumentor International	Fropickaman	induction	6970
hmaynerich@gogozoom.com	8	Grotumentor International	Revenex	gas	6971
vknipp@fasehatice.com	8	Grotumentor International	Tuphupamin	electric	6972
mmanno@fasehatice.com	8	Happebantor	Froglibefax	electric	6975
cdegroot@y-corporation.com	8	Happebantor	Monbanicator	induction	6976
bvarriano@plexzap.com	8	Hapquestover Direct	Tipwerpin	radiant electric	6979
mstorment@singletechno.com	8	Hapquestover Direct	Upsapar	induction	6980
vkeneipp@dalttechnology.com	8	Haprobicator	Endcadazz	radiant electric	6981
smartabano@hottechi.com	8	Haprobicator	Moncadistor	radiant electric	6982
lskulski@zotware.com	8	Haprobicator	Qwiglibaquar	gas	6983
amarrier@kinnamplus.com	8	Haprobicator	Winnipilover	induction	6986
swildfong@bioplex.com	8	Haptanepin	Hapnipexower	electric	6988
ghiatt@fasehatice.com	8	Haptumor Holdings Corp.	Qwifropilistor	electric	6991
lmodzelewski@ron-tech.com	8	Haptumor Holdings Corp.	Supvenar	gas	6992
ypedrozo@konmatfix.com	8	Hapweristor Holdings Corp.	Adfropax	gas	6994
hmeteer@ron-tech.com	8	Inglibentor WorldWide	Hapquestover	gas	6995
shoa@goodsilron.com	8	Inglibentor WorldWide	Surpickex	electric	6996
hboord@y-corporation.com	8	Inmunplantor	Tupdimantor	gas	6999
dtoyama@rundofase.com	8	Inquestedgentor	Enddimax	gas	7000
etimenez@stanredtax.com	8	Inquestedgentor	Monsipommistor	induction	7001
ttimenez@betatech.com	8	Inquestedgentor	Rapsapower	electric	7002
vbiddy@warephase.com	8	Insipollover Holdings	Emsipackex	electric	7005
rchesterfield@rangreen.com	8	Insipollover Holdings	Rejubefistor	electric	7007
tfeichtner@y-corporation.com	8	Intanepin International		induction	7009
akolmetz@finjob.com	8	Intanepin International	Supbanantor	electric	7011
rsaras@y-corporation.com	8	Intanimax International Company	Qwitumar	radiant electric	7012
mmai@betasoloin.com	8	Intanimax International Company	Supdimonentor	induction	7013
llindall@ontomedia.com	8	Inwerpover	Unsapex	electric	7016
lwalthall@condax.com	8	Klibanicator	Unniponower	gas	7018
lrantanen@stanredtax.com	8	Klibanicator	Windimower	gas	7019
epedrozo@conecom.com	8	Klibanicator	Winsipexex	radiant electric	7020
demard@zathunicon.com	8	Klibanicex International Inc	Endzapinicator	induction	7021
bbutt@green-plus.com	8	Klibanicex International Inc	Parglibover	electric	7022
tyori@bioplex.com	8	Klidudackazz  Group		gas	7025
gbilden@cancity.com	8	Klidudackazz  Group	Varwerpanower	electric	7028
azane@inity.com	8	Klidudentor Direct	Lomerplantor	electric	7029
mjuhas@statholdings.com	8	Klidudentor Direct	Parquestar	electric	7031
hostolaza@opentech.com	8	Klidudentor Direct	Survenin	radiant electric	7032
ategarden@warephase.com	8	Klinipar International Company	Monsipommistor	radiant electric	7033
hcookey@fasehatice.com	8	Klipickan WorldWide Company	Adrobollor	radiant electric	7035
plother@year-job.com	8	Klipickan WorldWide Company	Upsapedover	radiant electric	7037
pswayze@ron-tech.com	8	Klisapackistor	Tipsapover	radiant electric	7038
rwide@gogozoom.com	8	Klisapackistor	Tupcadommistor	radiant electric	7040
sangalich@betatech.com	8	Klisapackistor	Unsapex	gas	7041
bfillingim@betatech.com	8	Klivenin	Adkilor	radiant electric	7042
camyot@plussunin.com	8	Klivenin	Monzapazz	gas	7043
slukasik@sumace.com	8	Kliwerpedax Holdings Group	Rehupopover	radiant electric	7045
glapage@hottechi.com	8	Kliwerpedax Holdings Group	Thrumunonax	induction	7046
sglick@goodsilron.com	8	Kliwerpedax Holdings Group	Tipbanommax	electric	7047
jcolaizzo@opentech.com	8	Klizapupover WorldWide Company	Endzapinicator	electric	7048
hblackwood@labdrill.com	8	Klizapupover WorldWide Company	Invenor	induction	7049
ckohl@toughzap.com	8	Klizapupover WorldWide Company	Zeesipazz	gas	7050
ocandlish@scotfind.com	8	Lombanedgan	Parsipefan	gas	7052
hbrossart@kinnamplus.com	8	Lombanedgan	Rehupopover	electric	7053
chalsey@conecom.com	8	Lombanedgan	Untumover	radiant electric	7054
edrymon@gogozoom.com	8	Lomdimin International Company	Moncadistor	gas	7058
langalich@finhigh.com	8	Lomdimin International Company	Supzapar	electric	7061
reschberger@hottechi.com	8	Lomquestadan International	Barmunedex	gas	7062
sragel@lexiqvolax.com	8	Lomquestadan International	Hapzapistor	radiant electric	7063
hbayless@silis.com	8	Lomquestadan International	Tupcadommistor	gas	7066
rstem@faxquote.com	8	Lomsapimor WorldWide		induction	7067
dsmith@betatech.com	8	Lomsapimor WorldWide	Thrusapentor	electric	7070
rfortino@lexiqvolax.com	8	Monpebistor International	Wintanax	radiant electric	7072
jcaiafa@sumace.com	8	Monpickar International Corp.	Barmunaquistor	electric	7073
cshire@mathtouch.com	8	Monpickar International Corp.	Supzapar	gas	7075
lsteffensmeier@ontomedia.com	8	Monwerexan International Corp.	Doptumadower	radiant electric	7076
hdopico@statholdings.com	8	Monwerexan International Corp.	Mondudax	radiant electric	7077
jsawchuk@treequote.com	8	Parpickin International	Fropickaman	radiant electric	7080
hwiklund@zencorporation.com	8	Parpickin International	Tipbanommax	induction	7081
slorens@betatech.com	8	Parsapax WorldWide	Endsipistor	electric	7084
gcronauer@rantouch.com	8	Parsapax WorldWide	Mondudax	induction	7085
mpaprocki@dontechi.com	8	Parsapax WorldWide	Surpickex	electric	7086
smcrae@codehow.com	8	Partinax Direct Company	Endwerpistor	gas	7087
bworlds@zathunicon.com	8	Partinax Direct Company	Parjubollor	gas	7088
lschmaltz@newex.com	8	Partinax Direct Company	Surzapegax	electric	7089
cbriddick@codehow.com	8	Parvenistor Direct Inc	Dopbanentor	induction	7090
jmerced@opentech.com	8	Parvenistor Direct Inc	Redudackar	electric	7091
hhellickson@yearin.com	8	Parvenistor Direct Inc	Zeedimower	induction	7093
hlother@cancity.com	8	Parwerentor International	Cipzapar	radiant electric	7094
dloder@toughzap.com	8	Parwerentor International	Rebanax	gas	7096
zslusarski@ron-tech.com	8	Parwerentor International	Tupcadommistor	induction	7097
dlayous@ganjaflex.com	8	Parwerupor  Corp.	Tuprobanantor	induction	7099
hgato@domzoom.com	8	Qwicadplentor Holdings	Hapquestover	induction	7102
myglesias@green-plus.com	8	Qwidimower International	Emweronar	radiant electric	7104
mtomasulo@finhigh.com	8	Qwiglibin Holdings	Haphupexistor	radiant electric	7106
cmccullan@ron-tech.com	8	Qwiglibin Holdings	Tipkilover	gas	7107
lkalafatis@dambase.com	8	Qwiglibin Holdings	Varwerpanower	gas	7108
aogg@scottech.com	8	Qwijubackicator WorldWide Company	Haphupexistor	radiant electric	7109
slacovara@faxquote.com	8	Qwipickan International Corp.	Cipdimazz	radiant electric	7110
pklusman@goodsilron.com	8	Qwitumegentor Direct Inc	Trukilantor	electric	7113
cfredicks@codehow.com	8	Qwiwerover WorldWide Company	Doptumadower	induction	7114
ainouye@rangreen.com	8	Qwiwerover WorldWide Company	Rapdudin	electric	7115
dgato@dalttechnology.com	8	Rapdimplower	Tipsapover	gas	7116
gsilvestrini@warephase.com	8	Rapvenefentor  Corp.		electric	7121
cstorment@yearin.com	8	Rapvenefentor  Corp.	Dopbanentor	induction	7122
dreiber@nam-zim.com	8	Rapvenefentor  Corp.	Retanicator	electric	7124
kfrankel@goodsilron.com	8	Rapvenor WorldWide Group		radiant electric	7126
rwenzinger@fasehatice.com	8	Rapvenor WorldWide Group	Parglibover	radiant electric	7127
ldevreese@dontechi.com	8	Rapvenor WorldWide Group	Thrusapentor	radiant electric	7128
jgochal@opentech.com	8	Rapweror	Qwitumar	radiant electric	7130
aaredondo@rangreen.com	8	Rebanackower Direct	Supfropantor	induction	7131
swalthall@scottech.com	8	Rebanackower Direct	Thrumunonax	electric	7132
wreiber@lexiqvolax.com	8	Recadin  Group	Emweronar	gas	7133
edarakjy@konmatfix.com	8	Recadin  Group	Klifropamentor	radiant electric	7134
cacey@ganjaflex.com	8	Recadin  Group	Rapvenar	induction	7136
edorshorst@nam-zim.com	8	Redudefazz International Corp.	Monroban	gas	7137
lstimmel@y-corporation.com	8	Refropackentor Direct Company	Monerex	electric	7138
fmiceli@lexiqvolax.com	8	Refropackentor Direct Company	Qwinipamex	induction	7139
rwhobrey@green-plus.com	8	Rehupamantor  Inc		gas	7140
jwiklund@fasehatice.com	8	Rehupamantor  Inc	Supbanantor	radiant electric	7142
lankeny@labdrill.com	8	Rehupan Holdings Company	Supsapan	electric	7144
imoyd@yearin.com	8	Rekilantor  Group	Cipdudinan	gas	7146
mamyot@groovestreet.com	8	Rekilantor  Group	Upbanazz	electric	7148
clouissant@zumgoity.com	8	Rerobupex  Corp.	Parrobor	radiant electric	7154
lkusko@scotfind.com	8	Rerobupex  Corp.	Tipquestistor	induction	7155
ccandlish@rantouch.com	8	Resapollower Holdings	Adrobollor	induction	7156
sklang@finhigh.com	8	Resapollower Holdings	Barmunaquistor	gas	7157
vtreston@stanredtax.com	8	Resapollower Holdings	Froglibefax	radiant electric	7158
mswayze@nam-zim.com	8	Resapollower Holdings	Infroponar	gas	7159
atolfree@bioholding.com	8	Resapollower Holdings	Upmunantor	induction	7161
sogg@stanredtax.com	8	Retinomman International Corp.	Adpebeficator	radiant electric	7162
jtegarden@newex.com	8	Retinomman International Corp.	Upbanazz	electric	7163
rcantres@bioplex.com	8	Retumanentor  Inc	Monsipommistor	gas	7166
vjurney@conecom.com	8	Retumanentor  Inc	Monwericower	electric	7167
jhiatt@kan-code.com	8	Retumanentor  Inc	Surpickewentor	electric	7169
khanafan@sunnamplex.com	8	Retumanentor  Inc	Upwerpantor	gas	7172
gmeinerding@finjob.com	8	Supbanefower Holdings Corp.	Surtinover	electric	7173
vsturiale@funholding.com	8	Supbanefower Holdings Corp.	Thrurobimicator	induction	7174
rclaucherty@groovestreet.com	8	Supdimommor Direct Corp.	Montinefazz	induction	7176
bpaskin@ron-tech.com	8	Supdimommor Direct Corp.	Zeesipazz	radiant electric	7178
tbuvens@zotware.com	8	Supkilonex	Intinower	electric	7180
cnayar@konmatfix.com	8	Supkilonex	Surtinover	electric	7181
smastella@zoomit.com	8	Supwerpommover International Corp.	Rapsapex	electric	7183
bwrinkles@ganjaflex.com	8	Supzapollex	Retinegan	electric	7186
kschoeneck@singletechno.com	8	Supzapollex	Revenex	gas	7187
lvarriano@plusstrip.com	8	Supzapollex	Varsapanin	gas	7188
mgleich@zumgoity.com	8	Surdudimor	Infroponar	gas	7190
ayori@kinnamplus.com	8	Surdudimor	Monzapazz	induction	7191
dcorbley@xx-zobam.com	8	Surerommazz International Company	Monzapazz	induction	7193
acorrio@green-plus.com	8	Surerommazz International Company	Qwifropimover	induction	7194
ahengel@sonron.com	8	Surerommazz International Company	Rapsapower	radiant electric	7195
mkaniecki@plexzap.com	8	Surerommazz International Company	Supsapan	electric	7196
rfrancescon@finjob.com	8	Surkilimentor  Company		electric	7197
abreland@konmatfix.com	8	Surkilimentor  Company	Rewerpower	radiant electric	7199
cmaynerich@finjob.com	8	Surmunamex WorldWide	Supbanantor	radiant electric	7202
amanno@sonron.com	8	Surpickazz Holdings Corp.	Haphupicator	radiant electric	7204
ehauenstein@donware.com	8	Surpickazz Holdings Corp.	Pardimedentor	induction	7205
rliukko@zathunicon.com	8	Surzapefax WorldWide	Hapzapistor	induction	7211
cweirather@donware.com	8	Surzapefax WorldWide	Infroponar	gas	7212
wfrerking@scottech.com	8	Thrujubewex	Frorobistor	radiant electric	7214
jhengel@green-plus.com	8	Tipdudonan WorldWide	Upwerpantor	radiant electric	7220
abachman@isdom.com	8	Tipsapentor Holdings Corp.	Monerex	induction	7223
jgreenbush@ganjaflex.com	8	Tipsapower Direct Inc	Rapsapex	radiant electric	7227
cpoquette@zotware.com	8	Truwerupex International Corp.	Barkilentor	induction	7231
bklimek@y-corporation.com	8	Tupdudower		gas	7233
geroman@nam-zim.com	8	Tupdudower	Rewerpower	gas	7234
lharoldson@yearin.com	8	Tuppickor	Wincadamistor	radiant electric	7237
fcaiafa@inity.com	8	Tuppickor	Zeedudommover	electric	7238
vmatuszak@hottechi.com	8	Tupquestentor	Retanicator	gas	7239
kluczki@codehow.com	8	Unbanollentor WorldWide Group	Supfropantor	radiant electric	7244
lchaffins@year-job.com	8	Unbanollentor WorldWide Group	Unnipackentor	induction	7245
rberray@funholding.com	8	Unmunilar Holdings	Ciperimar	electric	7248
ebenimadho@konex.com	8	Unmunilar Holdings	Upwerpantor	electric	7251
mbergesen@hottechi.com	8	Unpebexower	Adpebeficator	radiant electric	7253
jahle@plexzap.com	8	Unpebexower	Parsipefan	electric	7255
rlimmel@zathunicon.com	8	Unpebexower	Thrunipaquentor	gas	7257
frodefer@rantouch.com	8	Unpebexower	Upsapedover	induction	7258
sberray@opentech.com	8	Unsipedover WorldWide	Varwerpanower	gas	7260
cbruschke@ontomedia.com	8	Unsipedover WorldWide	Winnipilover	radiant electric	7261
mgwalthney@kan-code.com	8	Unwerinan Direct	Adkilor	radiant electric	7262
mkeneipp@toughzap.com	8	Unwerinan Direct	Adkilor	induction	7263
lhirpara@plusstrip.com	8	Unwerpilax Holdings Group	Lomfroponex	electric	7266
mluczki@warephase.com	8	Unzapicicator Holdings	Kliwerommistor	induction	7268
pcorrington@finjob.com	8	Unzapicicator Holdings	Parglibover	induction	7269
freiber@opentech.com	8	Upjubazz Direct Company	Unsapex	induction	7271
kmyricks@plexzap.com	8	Upkilex Holdings	Adrobollor	radiant electric	7272
ncorrio@j-texon.com	8	Upkilex Holdings	Ciperplax	radiant electric	7273
mzagen@plexzap.com	8	Upkilex Holdings	Grosapower	radiant electric	7274
creitler@finjob.com	8	Upkilex Holdings	Redudex	radiant electric	7275
gstaback@dalttechnology.com	8	Upkilex WorldWide Group	Tuprobedan	radiant electric	7278
thochard@kinnamplus.com	8	Uprobax International Group	Qwitumewar	electric	7281
ekampa@fasehatice.com	8	Uptanistor WorldWide Company	Thrurobimicator	induction	7283
ckoppinger@inity.com	8	Uptanistor WorldWide Company	Thrusapentor	gas	7284
jfrerking@funholding.com	8	Uptumin International Inc	Hapquestover	gas	7286
rrodefer@dalttechnology.com	8	Uptumin International Inc	Klitumover	gas	7287
shamilton@plusstrip.com	8	Uptumin International Inc	Redudex	radiant electric	7288
akownacki@dambase.com	8	Uptumin International Inc	Winrobaquazz	radiant electric	7289
rweight@j-texon.com	8	Uptumin International Inc	Zeedimin	induction	7290
mkonopacki@kinnamplus.com	8	Upweror WorldWide Corp.		gas	7291
rdhamer@statholdings.com	8	Upweror WorldWide Corp.	Endcadazz	gas	7292
lbachman@zencorporation.com	8	Varbanonicator	Grodiman	electric	7294
jsarbacher@zencorporation.com	8	Varbanonicator	Untumover	electric	7295
chollack@y-corporation.com	8	Varerefin WorldWide	Frorobistor	gas	7298
jloader@hottechi.com	8	Varerefin WorldWide	Rapwerex	radiant electric	7299
mhellickson@hatfan.com	8	Varfropanax Holdings Corp.	Parjubollor	induction	7300
ahoneywell@condax.com	8	Varnipantor Holdings	Parsipefan	radiant electric	7301
fmastella@faxquote.com	8	Varnipantor Holdings	Tupcadommistor	electric	7302
lstorment@goodsilron.com	8	Varnipantor Holdings	Upsapar	electric	7303
dmunns@lexiqvolax.com	8	Varpebewicator Direct	Emsipackex	electric	7305
wlietz@kan-code.com	8	Varpebewicator Direct	Tipquestistor	radiant electric	7307
larceo@fasehatice.com	8	Varquestentor Direct	Gropickicator	electric	7308
kbarfield@golddex.com	8	Varquestentor Direct	Qwifropimover	induction	7309
qsuell@rantouch.com	8	Varwerin International Corp.	Cipdimazz	electric	7312
brantanen@goodsilron.com	8	Varwerpewax Holdings	Cipdudinan	gas	7315
cflister@codehow.com	8	Varwerpewax Holdings	Haptumar	gas	7316
epaprocki@bioplex.com	8	Varwerpewax Holdings	Revenex	radiant electric	7317
edelasancha@ganjaflex.com	8	Varwerpewax Holdings	Revenollan	gas	7318
ayglesias@statholdings.com	8	Varwerpewax Holdings	Upwerpantor	gas	7319
rkeetch@blackzim.com	8	Winrobonover International	Grodiman	gas	7325
aonofrio@faxquote.com	8	Winrobonover International	Winwerpan	induction	7326
cdopico@betasoloin.com	8	Winrobupex WorldWide	Surzapegax	electric	7328
wtollner@konmatfix.com	8	Winsipexar WorldWide	Cipdudinan	gas	7330
wsaras@groovestreet.com	8	Winsipexar WorldWide	Monerex	radiant electric	7332
atolfree@rundofase.com	8	Winsipexar WorldWide	Monwericower	induction	7333
cskursky@plexzap.com	8	Wintumower	Parjubollor	electric	7336
wloder@doncon.com	8	Wintumower	Thruglibentor	radiant electric	7337
chidvegi@lexiqvolax.com	8	Wintumower	Tuppebopentor	radiant electric	7338
mhalter@domzoom.com	8	Winvenonar International	Barweramantor	radiant electric	7339
gbruschke@betatech.com	8	Winwerpazz Direct	Zeesipazz	electric	7343
hcartan@year-job.com	8	Winwerpazz Direct	Zeesipicator	induction	7344
lhudnall@plussunin.com	8	Zeemunilover Holdings Group	Intinower	electric	7348
fcousey@betatech.com	8	Zeenipantor  Inc	Barweramantor	electric	7352
lberganza@donware.com	8	Zeenipantor  Inc	Doperan	electric	7354
itjepkema@rangreen.com	8	Zeenipantor  Inc	Doptumadower	radiant electric	7355
syum@finhigh.com	8	Zeenipantor  Inc	Supsapan	electric	7357
lankeny@blackzim.com	8	Zeenipantor  Inc	Varrobeficator	radiant electric	7358
ccaiafa@nam-zim.com	8	Zeetinexower International	Unbanover	radiant electric	7363
tskursky@blackzim.com	8	Zeevenefazz Direct	Klizapedgantor	radiant electric	7365
vrantanen@condax.com	9	Adpickover International	Barmunaquistor	radiant electric	7366
saquas@donquadtech.com	9	Adpickover International	Supquestackan	gas	7368
ldegroot@hatfan.com	9	Adtumegax	Haptumar	induction	7370
lchickering@ontomedia.com	9	Adtumegax	Monroban	electric	7371
bcentini@labdrill.com	9	Adtumegax	Rapsipower	radiant electric	7372
ldarakjy@treequote.com	9	Barrobax	Varglibin	gas	7376
fwaycott@scotfind.com	9	Bartinanor	Zeedimin	radiant electric	7380
jmaybury@iselectrics.com	9	Barvenackax Direct Company	Rewerpower	electric	7383
paredondo@opentech.com	9	Barvenadower Holdings	Hapquestover	induction	7384
hfelger@betasoloin.com	9	Barvenadower Holdings	Trutumover	radiant electric	7387
bdrymon@kan-code.com	9	Barvenadower Holdings	Varwerpanower	electric	7389
fgellinger@opentech.com	9	Cipmunonover Holdings	Fropebicator	gas	7394
jyum@scottech.com	9	Dopkilaquazz  Group	Adtanazz	radiant electric	7398
mbayless@streethex.com	9	Dopnipaquistor	Gromunplover	induction	7400
ddenooyer@xx-zobam.com	9	Dopnipaquistor	Tuprobanantor	electric	7401
