household_email	appliance_number	manufacturer_name	model	cooktop_heat_source	oven_type	oven_heat_sources
vryser@toughzap.com	7	Adpickegentor Holdings	Monbanicator	gas	convection	gas
fmondella@bioplex.com	7	Adpickegentor Holdings	Parjubollor	induction	conventional	microwave;electric;gas
bmaybury@doncon.com	7	Adpickover International	Infroponar	radiant electric	conventional	electric
bkaniecki@plusstrip.com	7	Adpickover International	Lomerplantor		conventional	microwave
fharabedian@ron-tech.com	7	Adpickover International	Pardimedentor		conventional	gas;microwave
ecousey@zathunicon.com	7	Adpickover International	Qwitumar	induction	convection	electric
knabours@donware.com	7	Adtumegax			conventional	microwave;gas
gperigo@statholdings.com	7	Adtumegax		electric	convection	electric;microwave
chiatt@y-corporation.com	7	Adtumegax	Klifropamentor	electric		
mslusarski@donquadtech.com	7	Adtumegax	Klitumover	electric	conventional	electric;gas
vrantanen@condax.com	7	Adtumegax	Trujubex	gas		
jacuff@green-plus.com	7	Adtumegax	Unnipackentor		conventional	microwave;gas
joldroyd@j-texon.com	7	Adwerower International Inc	Doptumadower	radiant electric	conventional	gas;microwave
epalaia@scottech.com	7	Adwerower International Inc	Enddimax		convection	electric;microwave
bwenzinger@ganjaflex.com	7	Adwerower International Inc	Parhupar		conventional	gas;electric;microwave
icrupi@betasoloin.com	7	Adwerponantor  Inc	Doptumadower	electric	convection	electric
tmoyd@nam-zim.com	7	Adwerponantor  Inc	Emsipackex		convection	electric;gas
mpoullion@ontomedia.com	7	Adwerponantor  Inc	Froglibefax	induction		
csamu@green-plus.com	7	Adwerponantor  Inc	Mondimaquover		conventional	microwave;electric
lbartolet@condax.com	7	Barmunar WorldWide	Lomerplantor	electric		
abartolet@hatfan.com	7	Barmunar WorldWide	Tipkilower		conventional	gas;microwave
jlimmel@groovestreet.com	7	Barnipentor	Ciperplax		convection	microwave;electric;gas
dwenner@ron-tech.com	7	Barnipentor	Surtinover	electric		
zslusarski@ron-tech.com	7	Barnipentor	Wintanax	induction	convection	electric;gas
lacey@ron-tech.com	7	Barrobax	Frorobistor	gas		
rburnard@isdom.com	7	Barrobax	Upwerpantor	induction	convection	microwave
gtreston@cancity.com	7	Barsipicator WorldWide	Enddimax	induction	conventional	microwave;electric;gas
mchesterfield@lexiqvolax.com	7	Barsipicator WorldWide	Hapnipexower		conventional	electric;gas
racuff@cancity.com	7	Barsipicator WorldWide	Hapwerex		conventional	microwave
lpoquette@conecom.com	7	Barsipicator WorldWide	Zeesipazz	induction	conventional	microwave
tdegonia@ron-tech.com	7	Bartinanor	Barwerpilistor	induction	convection	electric
cmenter@blackzim.com	7	Bartinanor	Enddimax		conventional	microwave;electric;gas
nseewald@funholding.com	7	Bartinanor	Invenor		conventional	electric
askursky@nam-zim.com	7	Bartinanor	Parrobor		convection	gas;electric
mmaybury@konex.com	7	Bartinanor	Rapwerex	induction		
rweglarz@sumace.com	7	Bartinanor	Zeesipicator	gas		
smcrae@codehow.com	7	Bartumopover Direct Inc		induction		
lvocelka@ron-tech.com	7	Bartumopover Direct Inc	Barwerpilistor		conventional	gas;electric
pgwalthney@opentech.com	7	Bartumopover Direct Inc	Parglibover	gas		
rmunis@nam-zim.com	7	Bartumopover Direct Inc	Retinegan		conventional	microwave;gas
bgiguere@plexzap.com	7	Bartumopover Direct Inc	Tipbanommax	induction		
ncallaro@bioholding.com	7	Barvenackax Direct Company	Qwitumar		conventional	electric
mweight@bioholding.com	7	Barvenackax Direct Company	Updudistor	radiant electric	conventional	electric;microwave
mbookamer@singletechno.com	7	Barvenackax Direct Company	Varwerpanower	gas		
kaquas@betatech.com	7	Barvenadower Holdings	Klitanicator	gas		
jdiscipio@openlane.com	7	Barvenadower Holdings	Lomfroponex	electric	convection	microwave
cbutzen@newex.com	7	Barvenadower Holdings	Rapglibex	gas		
ngesick@zathunicon.com	7	Barvenadower Holdings	Truzapican		conventional	electric;gas
nangalich@betatech.com	7	Cipbanower Direct Company	Supvenar	electric	convection	electric;gas
khollack@sunnamplex.com	7	Cipbanower Direct Company	Trujubex	induction	conventional	gas;electric
vsturiale@funholding.com	7	Cipbanower Direct Company	Uncadax		conventional	electric;microwave
lwaycott@singletechno.com	7	Cipbanower Direct Company	Varsapanin	electric	conventional	electric;microwave
mmiceli@bioplex.com	7	Ciperepazz Direct Inc	Tuprobedan		conventional	electric;gas;microwave
rwide@gogozoom.com	7	Ciperepazz Direct Inc	Unsapex		conventional	microwave;electric
swolfgramm@iselectrics.com	7	Cipmunonover Holdings		radiant electric	conventional	gas;microwave
ccantres@plussunin.com	7	Cipmunonover Holdings	Barwerpilistor		conventional	gas;electric
lvarriano@plusstrip.com	7	Cipmunonover Holdings	Revenex	radiant electric		
ssarbacher@dontechi.com	7	Cipmunonover Holdings	Tupwerpimar		conventional	electric;microwave;gas
rsawchuk@plusstrip.com	7	Dopdimaquor Holdings Company	Endsipistor	electric	conventional	microwave;electric
kthyberg@lexiqvolax.com	7	Dopdimaquor Holdings Company	Endsipistor	induction		
sneither@plexzap.com	7	Dopdimaquor Holdings Company	Montinefazz	gas	convection	microwave;electric
rparvis@statholdings.com	7	Dopdimaquor Holdings Company	Montinefazz	electric	conventional	microwave;gas
chirpara@sunnamplex.com	7	Dopdimaquor Holdings Company	Uncadax		conventional	microwave;gas;electric
lshields@golddex.com	7	Dopdimaquor Holdings Company	Wincadamistor	gas		
mbowley@plexzap.com	7	Dopdimaquor Holdings Company	Windimower	electric	conventional	gas
atreston@toughzap.com	7	Dopdimaquor Holdings Company	Zeedimin	induction	convection	electric;gas
rhengel@goodsilron.com	7	Dopjubupicator	Adkilor	electric		
cblackwood@lexiqvolax.com	7	Dopjubupicator	Barweramantor		conventional	microwave;gas
kennaco@finhigh.com	7	Dopjubupicator	Endsipistor	radiant electric	conventional	gas
mgibes@domzoom.com	7	Dopjubupicator	Lompeban	electric	convection	gas;electric
achavous@plussunin.com	7	Dopjubupicator	Thrusapentor		convection	electric
ehoogland@sonron.com	7	Dopkilaquazz  Group			conventional	electric;gas
sangalich@betatech.com	7	Dopkilaquazz  Group	Haphupicator	induction		
sandreason@silis.com	7	Dopkilaquazz  Group	Rehupopover	gas	conventional	gas;electric
rmanno@rundofase.com	7	Dopkilaquazz  Group	Unnipackentor	induction	conventional	electric
rhudnall@toughzap.com	7	Dopnipaquistor	Ciperplax		convection	microwave;electric;gas
bharabedian@plusstrip.com	7	Dopnipaquistor	Endsipistor		conventional	electric
fhoa@sonron.com	7	Dopnipaquistor	Frorobistor	induction	conventional	electric;gas
saquas@zumgoity.com	7	Dopnipaquistor	Qwinipamex	gas	convection	microwave;gas
kworlds@lexiqvolax.com	7	Dopnipaquistor	Supericator		conventional	gas;microwave
ddenooyer@xx-zobam.com	7	Dopnipaquistor	Winsipexex	induction	conventional	gas;electric
sgesick@zoomit.com	7	Dopquestan WorldWide	Adpebeficator	electric	conventional	microwave
akampa@newex.com	7	Dopquestan WorldWide	Dopdimanax	radiant electric	convection	electric
dwrinkles@mathtouch.com	7	Dopquestan WorldWide	Gromunplover		conventional	gas
scryer@conecom.com	7	Dopquestan WorldWide	Varglibin	radiant electric	conventional	microwave;electric
rhiatt@inity.com	7	Dopsipegentor Direct	Barweramantor	gas	conventional	microwave
gstoltzman@kinnamplus.com	7	Dopsipegentor Direct	Cipdudinan	induction	conventional	microwave;gas
sherritt@kan-code.com	7	Dopsipegentor Direct	Ciperimar		convection	gas;microwave
ldenooyer@rantouch.com	7	Dopsipegentor Direct	Dopvenower		conventional	electric;gas
cdrymon@donware.com	7	Dopsipegentor Direct	Rapwerex		conventional	electric
browling@silis.com	7	Dopsipegentor Direct	Uncadax	gas	conventional	electric
fgrenet@zoomit.com	7	Doptaninin Holdings Inc		electric	convection	gas
jboulter@lexiqvolax.com	7	Doptaninin Holdings Inc	Tipkilower		conventional	microwave
aemard@singletechno.com	7	Doptaninin Holdings Inc	Wintinewin	electric	convection	electric
ssturiale@ontomedia.com	7	Doptanonantor WorldWide	Qwitumewar	radiant electric	convection	gas;electric;microwave
rrhymes@golddex.com	7	Doptanonantor WorldWide	Retumamentor		convection	gas
rwhobrey@lexiqvolax.com	7	Doptanonantor WorldWide	Surpickex	gas	convection	electric
rgarufi@green-plus.com	7	Doptanonantor WorldWide	Zeedimin		conventional	electric;microwave
hgesick@blackzim.com	7	Dopvenonazz WorldWide	Qwifropilistor	radiant electric		
jsweely@donquadtech.com	7	Dopvenonazz WorldWide	Surpickewentor	induction		
rdenooyer@sumace.com	7	Dopvenonazz WorldWide	Trutumover	gas	convection	electric;gas;microwave
lfillingim@doncon.com	7	Embanicower Holdings	Haphupicator		conventional	gas;microwave
ltoelkes@statholdings.com	7	Embanicower Holdings	Infroponar	gas	convection	gas;electric
ktagala@bioplex.com	7	Embanicower Holdings	Monsipommistor		conventional	microwave
kcartan@y-corporation.com	7	Embanicower Holdings	Monsipommistor	radiant electric		
cstuer@bioplex.com	7	Embanicower Holdings	Winsipexex		conventional	electric
gwhobrey@streethex.com	7	Embanicower Holdings	Winsipexex	electric	conventional	electric
kvarriano@silis.com	7	Embanicower Holdings	Winwerpan		conventional	electric
lgochal@nam-zim.com	7	Empickadin	Emkililin	electric	conventional	gas
msarao@stanredtax.com	7	Empickadin	Frovenazz	radiant electric		
cdiscipio@plusstrip.com	7	Empickadin	Hapzapistor		conventional	microwave;electric;gas
lkohnert@kan-code.com	7	Empickadin	Lomerplantor		conventional	microwave
kshin@lexiqvolax.com	7	Empickadin	Tuprobanantor		conventional	electric
sturinetti@xx-zobam.com	7	Empickadin	Winwerpan		conventional	gas;microwave
blizama@condax.com	7	Empickopentor Holdings	Ciperplax		conventional	microwave;gas
plother@year-job.com	7	Empickopentor Holdings	Qwinipamex		conventional	electric;microwave
bcousey@scotfind.com	7	Empickopentor Holdings	Surpickewentor	induction		
sheintzman@isdom.com	7	Empickopentor Holdings	Zeesipicator	gas		
esergi@xx-holding.com	7	Emtanor International Corp.	Retanicator	electric	conventional	microwave;gas
tdubaldi@xx-holding.com	7	Emtumax Direct Inc	Barwerpilistor		conventional	microwave
geroman@hatfan.com	7	Emtumax Direct Inc	Parrobazz	electric	convection	gas;microwave
bschmaltz@goodsilron.com	7	Emtumax Direct Inc	Redudackar	electric	convection	gas;electric;microwave
mrodenberger@codehow.com	7	Emtumax Direct Inc	Tuprobanantor	gas	conventional	gas;electric
lpaulas@yearin.com	7	Emwerpentor Direct Corp.	Parglibover	electric	conventional	gas
dbartolet@green-plus.com	7	Emwerpentor Direct Corp.	Qwiglibaquar	radiant electric	conventional	electric
dbowley@yearin.com	7	Emwerpentor Direct Corp.	Supquestackan	electric		
lbeech@dambase.com	7	Emwerpentor Direct Corp.	Zeedimower		conventional	gas;microwave;electric
lmugnolo@mathtouch.com	7	Endcadan			conventional	gas;microwave
vvanheusen@iselectrics.com	7	Endcadan	Rapvenar	electric		
lbourbon@xx-holding.com	7	Endglibupentor Holdings Group	Rapsapower		conventional	gas;electric;microwave
cleinenbach@rantouch.com	7	Endglibupentor Holdings Group	Thrurobimicator		conventional	gas;electric
lauber@finjob.com	7	Endglibupentor Holdings Group	Tipkilover	radiant electric		
ldopico@isdom.com	7	Endglibupentor Holdings Group	Winsipexex	gas		
snunlee@funholding.com	7	Endhupopor International		electric		
kkaniecki@zencorporation.com	7	Endhupopor International	Barkilentor		conventional	electric;microwave
dmiro@dambase.com	7	Endhupopor International	Dopnipefistor		conventional	gas
luyetake@konmatfix.com	7	Endhupopor International	Doptumadower		convection	gas
djurney@sunnamplex.com	7	Endhupopor International	Varwerpanower		convection	electric
ddickerson@openlane.com	7	Endjubor Holdings Corp.	Cipdimazz	electric		
gagramonte@zencorporation.com	7	Endjubor Holdings Corp.	Fropickaman	gas	conventional	gas
bbookamer@funholding.com	7	Endjubor Holdings Corp.	Supdimonentor		convection	microwave
rkalafatis@ron-tech.com	7	Endjubor Holdings Corp.	Supvenefazz		conventional	electric
hferrario@ron-tech.com	7	Endjubor Holdings Corp.	Trukilantor	gas	conventional	gas;electric;microwave
fchui@finjob.com	7	Endjubor Holdings Corp.	Truzapaquar	radiant electric	conventional	microwave
vflister@cancity.com	7	Endtinan	Qwinipamex	radiant electric	conventional	electric;gas
sgato@cancity.com	7	Endtumin	Dopvenower		conventional	microwave
ntoyama@bioplex.com	7	Endtumin	Trukilantor	electric	convection	microwave;gas
cmalet@lexiqvolax.com	7	Endtumin	Winrobaquazz	electric	conventional	electric;microwave
jslayton@bioplex.com	7	Endzapimistor	Endzapinicator		convection	gas
gdorshorst@zotware.com	7	Endzapimistor	Mondudax		conventional	electric
kdhamer@scotfind.com	7	Endzapimistor	Upmunantor	gas	convection	electric;gas
gbutt@dalttechnology.com	7	Frodudollazz  Corp.	Redudex		convection	gas
dpaprocki@konmatfix.com	7	Frodudollazz  Corp.	Surtumanex		conventional	gas
lgibes@rantouch.com	7	Frodudollazz  Corp.	Upsapar	radiant electric		
rfelger@conecom.com	7	Frodudollazz  Corp.	Winwerpan	electric	conventional	gas;microwave
wjayson@openlane.com	7	Frofropentor Holdings	Dopdimanax	gas	conventional	gas
akippley@singletechno.com	7	Frofropentor Holdings	Frovenazz		conventional	microwave;electric
aauffrey@y-corporation.com	7	Frofropentor Holdings	Hapnipexower	electric	convection	electric;microwave
gyori@gogozoom.com	7	Frofropentor Holdings	Pardimedentor		conventional	gas;electric;microwave
chalsey@j-texon.com	7	Frofropentor Holdings	Retinegan	induction	convection	electric;microwave
ijacobos@streethex.com	7	Frofropentor Holdings	Rewerpower		conventional	microwave
wsuell@finjob.com	7	Frofropentor Holdings	Wintinewin		conventional	gas
ckeetch@xx-zobam.com	7	Frojubimicator WorldWide	Endwerpinicator	gas		
cangalich@rundofase.com	7	Frojubimicator WorldWide	Endzapinicator	radiant electric	conventional	electric;gas
bgato@gogozoom.com	7	Frojubimicator WorldWide	Parquestar		conventional	gas;microwave;electric
lliukko@bioholding.com	7	Frojubimicator WorldWide	Qwiglibaquar	gas		
gcraghead@zoomit.com	7	Frojubimicator WorldWide	Rapsipower		conventional	electric
ckippley@plusstrip.com	7	Frojubimicator WorldWide	Revenollan		conventional	gas
lchui@zencorporation.com	7	Frojubimicator WorldWide	Unsapex	radiant electric	convection	gas;microwave
tdhamer@statholdings.com	7	Frojubimicator WorldWide	Upwerpantor	gas	conventional	gas;electric
rmeisel@donquadtech.com	7	Frojubimicator WorldWide	Upwerpantor	radiant electric		
dbatman@singletechno.com	7	Frojubimicator WorldWide	Varhupan		convection	gas;electric
stegarden@silis.com	7	Fromunar WorldWide Group	Tupdimantor	radiant electric	conventional	gas
cdevreese@y-corporation.com	7	Froroban	Barkilentor		conventional	microwave;gas
anewville@bioholding.com	7	Froroban	Dopvenower		conventional	gas
jferrario@groovestreet.com	7	Froroban	Redudex	gas	conventional	electric
sberganza@bioholding.com	7	Froroban	Surpickewentor		conventional	microwave
jdegonia@ron-tech.com	7	Froroban	Tipbanommax	induction		
bleinenbach@year-job.com	7	Froroban	Upsapimor	radiant electric		
tcaiafa@newex.com	7	Froroban	Upwerpantor		convection	microwave
fcaldarera@plusstrip.com	7	Grocadan WorldWide Company	Grodiman	radiant electric		
jschoeneck@doncon.com	7	Grocadan WorldWide Company	Infroponar	radiant electric	conventional	gas;electric;microwave
rwesterbeck@labdrill.com	7	Grohupefantor International Company	Endwerpistor	electric	conventional	electric
ethreets@gogozoom.com	7	Grojubinentor Direct Group	Adpickinazz		convection	gas;electric;microwave
nmodzelewski@iselectrics.com	7	Grojubinentor Direct Group	Adtinentor	induction	conventional	gas
tmcnease@kinnamplus.com	7	Grojubinentor Direct Group	Cipzapar	electric	conventional	microwave
mcallaro@dambase.com	7	Grojubinentor Direct Group	Uncadax	gas	conventional	microwave;gas
lbarfield@kinnamplus.com	7	Grokilower Direct Group	Doperan	electric		
epugh@hottechi.com	7	Grosapantor Direct	Advenover	electric	convection	microwave;gas
lschmaltz@newex.com	7	Grosapantor Direct	Dopvenower	radiant electric		
mliukko@labdrill.com	7	Grosapantor Direct	Haphupicator	electric	convection	microwave
tcalvaresi@kinnamplus.com	7	Grosapantor Direct	Intinower	induction	convection	gas;microwave
sfern@isdom.com	7	Grosapantor Direct	Klitanicator	radiant electric	conventional	gas;microwave;electric
mcartan@golddex.com	7	Grosapantor Direct	Tipwerpin	induction	conventional	electric
csaylors@sumace.com	7	Grosapantor Direct	Varrobin	gas		
tbeech@j-texon.com	7	Grosipover Direct	Rapsapex		conventional	electric;gas
mcentini@donquadtech.com	7	Grosipover Direct	Retanicator	radiant electric		
handreason@inity.com	7	Grosipover Direct	Supzapar		conventional	gas;microwave;electric
aslayton@isdom.com	7	Grosipover Direct	Updudistor	induction	conventional	electric
mmarrier@year-job.com	7	Grotumentor International		electric	convection	gas
kbarfield@golddex.com	7	Grotumentor International	Dopvenower	gas		
frulapaugh@newex.com	7	Grotumentor International	Monbanicator	induction	convection	electric
kzane@hatfan.com	7	Grotumentor International	Parquestar		conventional	electric;gas
ekoppinger@dalttechnology.com	7	Grotumentor International	Surtinover	gas		
sswayze@fasehatice.com	7	Growerpicator Holdings		gas	conventional	electric;microwave;gas
dgotter@goodsilron.com	7	Growerpicator Holdings	Tipsapover	electric	convection	gas;microwave
awardrip@zencorporation.com	7	Growerpicator Holdings	Zeedimower	electric	conventional	microwave
atolfree@bioholding.com	7	Haphupazz Direct	Klitinistor		convection	microwave;electric;gas
afallick@zumgoity.com	7	Haphupazz Direct	Rejubefistor		conventional	microwave;gas
