household_email	appliance_number	manufacturer_name	model	cooktop_heat_source	oven_type	oven_heat_sources
xperez@toughzap.com	7	Retinomman International Corp.	Upsapedover	gas	convection	microwave;gas
lskursky@statholdings.com	7	Retumanentor  Inc	Rapsapex	electric	conventional	electric;gas
csamu@bioholding.com	7	Retumanentor  Inc	Trukilantor	gas		
emccullan@treequote.com	7	Supbanefower Holdings Corp.	Invenor	radiant electric	convection	gas
rhamilton@rundofase.com	7	Supbanefower Holdings Corp.	Lompeban	electric	conventional	gas;electric
pbayless@yearin.com	7	Supbanefower Holdings Corp.	Qwifropilistor	electric	conventional	gas
cskursky@scottech.com	7	Supbanefower Holdings Corp.	Rapsipower	gas	convection	gas;electric
cspickerman@hottechi.com	7	Supbanefower Holdings Corp.	Surtumanex	electric	conventional	gas;electric
jloder@sunnamplex.com	7	Supbanefower Holdings Corp.	Tipkilower	induction	convection	microwave;electric
gheimann@dambase.com	7	Supdimommor Direct Corp.		gas		
lwaycott@zathunicon.com	7	Supdimommor Direct Corp.	Klifropamentor	radiant electric	conventional	electric;gas
spagliuca@scotfind.com	7	Supdimommor Direct Corp.	Rejubefistor	radiant electric		
mseewald@konmatfix.com	7	Supkilonex		electric		
tgillaspie@groovestreet.com	7	Supkilonex	Froglibefax	induction		
sdeleo@openlane.com	7	Supwerpommover International Corp.	Endzapinicator	induction		
vkeneipp@cancity.com	7	Supwerpommover International Corp.	Klitumover	radiant electric	conventional	microwave;electric
jvarriano@gogozoom.com	7	Supzapollex	Barkilistor	gas	convection	gas
rpaprocki@finhigh.com	7	Surdudimor	Retinegan	induction	convection	gas
jloader@hottechi.com	7	Surerommazz International Company	Parrobazz	radiant electric	conventional	electric
qonofrio@green-plus.com	7	Surerommazz International Company	Varhupan	radiant electric	convection	gas;electric;microwave
omeisel@j-texon.com	7	Surfropover	Revenollan	electric		
cpadilla@green-plus.com	7	Surkilimentor  Company	Revenex	electric		
lberganza@donware.com	7	Surkilimentor  Company	Supzapar	electric	conventional	microwave
bscriven@xx-zobam.com	7	Surkilimentor  Company	Tupdimegantor	induction		
tsamara@blackzim.com	7	Surmunamex WorldWide	Monglibepar	radiant electric		
misaacs@xx-zobam.com	7	Surmunamex WorldWide	Tupwerpimar	radiant electric	conventional	microwave;gas
bnabours@scotfind.com	7	Surpickazz Holdings Corp.	Monbanicator	gas	conventional	gas;microwave
ccorrington@mathtouch.com	7	Surpickazz Holdings Corp.	Supsapan	electric	conventional	electric;microwave
kgibes@hatfan.com	7	Surpickazz Holdings Corp.	Surpickex	electric	convection	gas
kliukko@zoomit.com	7	Surrobin  Inc	Parglibover	electric		
dfelger@betatech.com	7	Surwerantor International Company	Dopbanentor	electric		
cfritz@iselectrics.com	7	Surzapar WorldWide	Dopdimanax	induction	conventional	microwave;electric;gas
djuhas@plusstrip.com	7	Surzapar WorldWide	Parfropadantor	gas	conventional	gas;microwave
lfunnell@groovestreet.com	7	Surzapar WorldWide	Rewerpower	induction	conventional	microwave
jbevelacqua@zencorporation.com	7	Surzapar WorldWide	Unnipackentor	induction		
ccaiafa@nam-zim.com	7	Surzapefax WorldWide	Hapquestover	gas	conventional	microwave
efern@j-texon.com	7	Surzapefax WorldWide	Montinefazz	gas		
fmonarrez@inity.com	7	Thrucadantor WorldWide	Frorobistor	electric		
bklang@bioholding.com	7	Thrucadantor WorldWide	Lompeban	induction	conventional	electric
luyetake@xx-holding.com	7	Thrucadantor WorldWide	Rapdudin	induction	conventional	microwave;gas;electric
lhaufler@nam-zim.com	7	Thrucadantor WorldWide	Rapsapex	gas	convection	microwave;gas
csmith@hottechi.com	7	Thrucadantor WorldWide	Trujubex	electric	convection	gas
cscriven@dontechi.com	7	Thrucadantor WorldWide	Zeedimower	electric	convection	microwave;gas
nlapage@ganjaflex.com	7	Thrujubewex	Infroponar	induction	convection	electric
bwhobrey@zumgoity.com	7	Thrukilicex	Endcadazz	electric		
kcaiafa@sumace.com	7	Thrukilicex	Groweran	radiant electric		
rkorando@codehow.com	7	Thrukilicex	Varsapanin	radiant electric		
gvanausdal@streethex.com	7	Tipdudonan WorldWide	Zeedimin	electric	conventional	electric
svillanueva@ganjaflex.com	7	Tipsapentor Holdings Corp.	Klidudplar	induction		
atjepkema@zencorporation.com	7	Tipsapentor Holdings Corp.	Qwitumar	radiant electric		
gbowley@sunnamplex.com	7	Tipsapentor Holdings Corp.	Tipsapover	electric	conventional	electric;gas;microwave
alary@domzoom.com	7	Tipsapentor Holdings Corp.	Zeesipazz	electric	convection	electric
fcorrio@betatech.com	7	Tipsapower Direct Inc	Qwiglibaquar	radiant electric	conventional	electric;gas
cjuhas@donquadtech.com	7	Trudiminower	Mondimaquover	radiant electric	conventional	microwave
ebitsuie@isdom.com	7	Trudiminower	Unsapex	gas	conventional	microwave
sscheyer@funholding.com	7	Trudiminower	Winrobaquazz	induction	convection	microwave
achesterfield@xx-zobam.com	7	Truwerupex International Corp.	Rapdudin	radiant electric		
dgehrett@stanredtax.com	7	Truwerupex International Corp.	Rapsipower	gas	conventional	gas
mlukasik@xx-holding.com	7	Truwerupex International Corp.	Rewerpower	electric	convection	electric
lmerced@kinnamplus.com	7	Truzapicar Direct Corp.	Cipdudinan	radiant electric	conventional	electric
palbares@ron-tech.com	7	Truzapicar Direct Corp.	Endsipistor	electric		
dwieser@funholding.com	7	Truzapicar Direct Corp.	Pardimedentor	electric		
mberlanga@statholdings.com	7	Truzapicar Direct Corp.	Pardimedentor	electric	convection	electric;microwave
gcork@konex.com	7	Truzapicar Direct Corp.	Surpickewentor	gas		
hlayous@sonron.com	7	Tupdudower	Rapwerex	radiant electric	conventional	gas;microwave
cvanheusen@funholding.com	7	Tupdudower	Wintinewin	induction	conventional	microwave;gas
jdegroot@year-job.com	7	Tupfropantor	Barweramantor	electric	convection	microwave
opinilla@conecom.com	7	Tupfropantor	Endcadazz	gas		
mhixenbaugh@gogozoom.com	7	Tupfropantor	Wincadamistor	radiant electric	conventional	microwave
awide@zoomit.com	7	Tuppickin	Klitanicator	induction		
emai@gogozoom.com	7	Tuppickor	Supwerpover	gas	convection	microwave;electric
vmodzelewski@betasoloin.com	7	Tuppickor	Unbanover	radiant electric	conventional	gas
vfrey@isdom.com	7	Tupquestentor	Groweran	electric	convection	gas;microwave
rdubaldi@green-plus.com	7	Tupquestentor	Zeedimower	electric	conventional	electric;microwave
rberganza@gogozoom.com	7	Tuprobollicator WorldWide	Dopbanentor	radiant electric		
vinouye@faxquote.com	7	Tuprobollicator WorldWide	Enddimax	radiant electric	conventional	electric;gas
tweirather@betatech.com	7	Tuprobollicator WorldWide	Monroban	gas	convection	gas;electric
brodeigues@cancity.com	7	Tuprobollicator WorldWide	Surtumanex	radiant electric		
jgreenbush@ganjaflex.com	7	Tupvenax Direct	Endwerpinicator	induction		
tparlato@finjob.com	7	Tupvenax Direct	Intinower	electric	conventional	electric;gas
gknipp@ron-tech.com	7	Tupwerower  Company	Adfropax	induction		
cskulski@ron-tech.com	7	Tupwerower  Company	Thrusapentor	electric		
myglesias@treequote.com	7	Unbanollentor WorldWide Group	Surtinover	gas	conventional	gas;microwave;electric
tacuff@conecom.com	7	Unbanollentor WorldWide Group	Unsapex	electric	conventional	microwave;electric;gas
tonofrio@isdom.com	7	Unbanollentor WorldWide Group	Varglibin	gas		
rberray@yearin.com	7	Unjubar International Group	Dopbanentor	electric	conventional	microwave;electric
lwide@green-plus.com	7	Unjubar International Group	Qwifropimover	induction	convection	microwave;electric
hcaldarera@lexiqvolax.com	7	Unmunilar Holdings	Barkilentor	radiant electric	conventional	electric;microwave
ayglesias@zoomit.com	7	Unmunilar Holdings	Supwerpover	electric	conventional	gas
kyori@stanredtax.com	7	Unnipplentor International	Frovenazz	electric	convection	electric;gas
jshadrick@plexzap.com	7	Unnipplentor International	Rehupopover	gas		
mjuvera@sumace.com	7	Unnipplentor International	Tuphupamin	induction	conventional	gas;electric;microwave
tpugh@j-texon.com	7	Unpebexower	Qwitumar	electric	convection	microwave
crestrepo@isdom.com	7	Unpebexower	Trukilantor	radiant electric		
mskursky@hatfan.com	7	Unsipedover WorldWide	Supericator	radiant electric		
ylinahan@betatech.com	7	Unsipedover WorldWide	Surtumanex	gas		
kwrinkles@doncon.com	7	Unsipedover WorldWide	Survenin	induction		
dcloney@streethex.com	7	Unsipedover WorldWide	Winrobaquazz	radiant electric	conventional	microwave;electric;gas
zsweely@plexzap.com	7	Unwerinan Direct		induction	conventional	electric
mcorrington@lexiqvolax.com	7	Unwerinan Direct	Supbanantor	induction	convection	gas;electric
ctheodorov@finjob.com	7	Unwerpilax Holdings Group	Tupdimantor	radiant electric	convection	gas
lkoppinger@plusstrip.com	7	Unwerpilax Holdings Group	Zeedimower	radiant electric	conventional	microwave;electric;gas
sfredicks@dalttechnology.com	7	Unzapicicator Holdings		radiant electric	conventional	microwave
jdopico@scottech.com	7	Unzapicicator Holdings	Enddimax	radiant electric		
nschieler@isdom.com	7	Unzapicicator Holdings	Hapzapistor	gas	conventional	gas;electric
mpedrozo@warephase.com	7	Upjubazz Direct Company	Parrobor	electric	conventional	gas
fstorment@donquadtech.com	7	Upkilex Holdings	Cipdudinan	gas	conventional	microwave;gas
kbenimadho@bioholding.com	7	Upkilex Holdings	Qwifropimover	gas		
hemard@sunnamplex.com	7	Upkilex Holdings	Retumamentor	electric		
lsemidey@xx-holding.com	7	Upquestanan  Company	Rehupopover	radiant electric		
akohl@betasoloin.com	7	Uprobar	Adtinentor	induction		
nkohnert@zumgoity.com	7	Uprobar	Cipdimazz	gas		
jbrossart@rantouch.com	7	Uprobar	Klifropamentor	gas	conventional	microwave;electric;gas
lvillanueva@faxquote.com	7	Uprobax International Group	Monsipommistor	electric		
rgellinger@zathunicon.com	7	Uptanistor WorldWide Company	Qwitumewar	radiant electric	conventional	microwave
mgotter@zencorporation.com	7	Uptanistor WorldWide Company	Redudackar	electric	conventional	microwave;electric
bchui@zathunicon.com	7	Uptanistor WorldWide Company	Tupcadommistor	radiant electric		
hdickerson@goodsilron.com	7	Uptumin International Inc		induction	conventional	electric;microwave
etegarden@golddex.com	7	Uptumin International Inc	Qwifropilistor	electric	conventional	gas;electric
nloder@blackzim.com	7	Uptumin International Inc	Supquestackan	induction		
tkannady@groovestreet.com	7	Uptumin International Inc	Varglibin	induction		
mherritt@blackzim.com	7	Upweror WorldWide Corp.	Enddimax	gas		
abourbon@donquadtech.com	7	Upweror WorldWide Corp.	Trujubex	induction		
flother@groovestreet.com	7	Upweror WorldWide Corp.	Upsapimor	induction		
bleto@dambase.com	7	Varbanonicator	Adkilor	electric		
slouissant@domzoom.com	7	Varbanonicator	Enddimax	electric		
lheintzman@silis.com	7	Varbanonicator	Trutumover	radiant electric	convection	gas;electric;microwave
mkaniecki@plexzap.com	7	Varcadilax Direct	Invenor	gas		
drhym@streethex.com	7	Varcadilax Direct	Montinefazz	electric	convection	gas;microwave
dwitten@treequote.com	7	Varerefin WorldWide	Endzapinicator	induction	conventional	electric
jgillian@codehow.com	7	Varerefin WorldWide	Rapdudin	electric		
jperin@konmatfix.com	7	Varfropanax Holdings Corp.	Lompeban	gas		
hharabedian@plusstrip.com	7	Varfropanax Holdings Corp.	Supericator	gas	convection	gas;electric
jdarakjy@codehow.com	7	Varnipantor Holdings	Advenover	radiant electric	conventional	gas;electric
randreason@statholdings.com	7	Varnipantor Holdings	Tupwerpimar	induction	conventional	electric;microwave
gemigh@inity.com	7	Varnipantor Holdings	Winwerpan	gas		
fmiceli@lexiqvolax.com	7	Varpebewicator Direct	Monsipommistor	radiant electric		
jyaw@rangreen.com	7	Varpebewicator Direct	Supericator	radiant electric		
gtawil@plussunin.com	7	Varpebewicator Direct	Tipwerpin	electric	conventional	gas
sarias@openlane.com	7	Varpebewicator Direct	Varrobin	radiant electric	convection	gas
sloader@iselectrics.com	7	Varquestentor Direct		gas		
tkeetch@hottechi.com	7	Varquestentor Direct	Adpickinazz	radiant electric	conventional	gas
lhoopengardner@rangreen.com	7	Varquestentor Direct	Grodiman	induction	convection	gas;microwave
scraghead@fasehatice.com	7	Varquestentor Direct	Klitanicator	induction	conventional	microwave;gas
cpalaspas@konmatfix.com	7	Vartanicator  Group	Adtinentor	electric	conventional	microwave;gas
dkitty@warephase.com	7	Varwerin International Corp.	Mondimaquover	radiant electric	conventional	gas
rhudnall@sonron.com	7	Varwerin International Corp.	Supbanantor	gas	conventional	gas
mneither@treequote.com	7	Varwerin International Corp.	Tupwerpimar	electric	conventional	electric;microwave
ischnitzler@zencorporation.com	7	Varwerpewax Holdings	Thrurobimicator	gas		
hbeech@inity.com	7	Varwerpewax Holdings	Tupdimegantor	radiant electric	conventional	microwave;gas
gvanheusen@zotware.com	7	Winglibower  Company	Monglibepar	electric		
mbartolet@ganjaflex.com	7	Winglibower  Company	Parquestar	electric	conventional	microwave
rsahagun@faxquote.com	7	Winquestonin Direct Group		electric		
llayous@donquadtech.com	7	Winquestonin Direct Group	Cipfropexex	radiant electric	conventional	microwave
bhalter@doncon.com	7	Winquestonin Direct Group	Enddimax	radiant electric	convection	gas
ecloney@newex.com	7	Winquestonin Direct Group	Klidudplar	induction		
vschoeneck@hottechi.com	7	Winrobonover International	Supvenar	electric	convection	microwave
fjayson@singletechno.com	7	Winrobonover International	Tipkilover	gas	conventional	electric;gas;microwave
ymunns@newex.com	7	Winrobupex WorldWide	Ciperplax	electric		
gmeisel@betatech.com	7	Winrobupex WorldWide	Dopnipefistor	radiant electric		
mpadilla@plusstrip.com	7	Winrobupex WorldWide	Tipsapover	gas	conventional	electric
jgalam@scottech.com	7	Winsipexar WorldWide	Parfropadantor	induction		
wpatak@singletechno.com	7	Winsipexar WorldWide	Rapvenar	gas	conventional	electric;microwave
emcrae@dambase.com	7	Winsipexar WorldWide	Tuppebopentor	gas		
mbatman@warephase.com	7	Wintumower	Varglibin	gas		
pklimek@silis.com	7	Winvenonar International	Parsipefan	radiant electric	convection	microwave
ghiatt@inity.com	7	Winvenonar International	Supzapar	electric	conventional	electric
mohms@konmatfix.com	7	Winvenonar International	Tupcadommistor	electric	convection	electric
tmugnolo@toughzap.com	7	Winwerpazz Direct	Zeedimin	induction	conventional	electric;microwave
hvinning@singletechno.com	7	Zeeglibadar Holdings Corp.	Parjubollor	electric	conventional	gas;electric
rliukko@zathunicon.com	7	Zeeglibadar Holdings Corp.	Untumover	radiant electric		
skarpin@stanredtax.com	7	Zeeglibadar Holdings Corp.	Wintanax	induction	convection	gas
srantanen@goodsilron.com	7	Zeemuninower WorldWide	Monkilax	radiant electric		
pleinenbach@iselectrics.com	7	Zeenipantor  Inc	Doptumadower	electric	conventional	gas;electric;microwave
lvanausdal@ontomedia.com	7	Zeenipantor  Inc	Wintanax	gas	conventional	gas
fshealy@ganjaflex.com	7	Zeetinexower International	Ciperplax	induction	conventional	gas;electric;microwave
lpawlowicz@lexiqvolax.com	7	Zeetinexower International	Frorobistor	gas	conventional	microwave;electric
szagen@y-corporation.com	7	Zeetinexower International	Hapquestover	gas	convection	gas;electric;microwave
lkampa@konmatfix.com	7	Zeetinexower International	Winweregicator	gas	convection	microwave;electric
ktolfree@opentech.com	7	Zeevenefazz Direct	Mondimaquover	electric		
scandlish@j-texon.com	7	Zeevenefazz Direct	Retinegan	induction	conventional	microwave;gas
ckarpel@scotfind.com	8	Adjubilex Holdings Corp.	Monzapazz	radiant electric		
vscipione@codehow.com	8	Adkililar Holdings Company	Cipfropexex	gas		
mkannady@zathunicon.com	8	Adkililar Holdings Company	Uncadax	induction	conventional	gas
mbolognia@y-corporation.com	8	Adkililar Holdings Company	Wintinewin	radiant electric	conventional	gas
brodenberger@goodsilron.com	8	Adpickegentor Holdings	Qwitumar	radiant electric		
drestrepo@donquadtech.com	8	Adpickover International	Barkilistor	electric		
echaffins@betatech.com	8	Adpickover International	Winjubexentor	radiant electric	convection	gas;electric;microwave
lankeny@hottechi.com	8	Adtumegax	Trujubex	electric		
sfrancescon@finhigh.com	8	Adtumegax	Untumover	electric	conventional	electric;gas
dwardrip@domzoom.com	8	Adwerower International Inc	Kliwerommistor	radiant electric	conventional	gas
kvanausdal@zencorporation.com	8	Adwerponantor  Inc		radiant electric	conventional	gas
llapage@fasehatice.com	8	Adwerponantor  Inc	Qwitumar	gas	conventional	electric
swalthall@treequote.com	8	Barmunar WorldWide	Emkililin	gas	conventional	microwave
kperez@year-job.com	8	Barmunar WorldWide	Monglibepar	electric		
tjulia@golddex.com	8	Barmunar WorldWide	Upsapimor	electric		
ibrideau@ontomedia.com	8	Barpickover International	Fropebicator	induction		
creitler@xx-zobam.com	8	Barpickover International	Montinefazz	induction		
dseewald@singletechno.com	8	Barpickover International	Partinover	induction		
ecryer@treequote.com	8	Barpickover International	Surtinover	radiant electric		
tlary@plussunin.com	8	Barsipicator WorldWide		gas		
jrantanen@konex.com	8	Barsipicator WorldWide	Enddimax	radiant electric	conventional	gas;microwave
hlayous@sonron.com	8	Bartinanor	Emdudonan	induction	conventional	gas;microwave
sstenseth@bioplex.com	8	Bartinanor	Tupwerpimar	gas	conventional	electric;gas;microwave
lbartolet@condax.com	8	Barvenackax Direct Company	Kliwerommistor	electric	conventional	microwave;electric;gas
cbuvens@kan-code.com	8	Barvenackax Direct Company	Winweregicator	radiant electric		
vstimmel@bioplex.com	8	Barvenadower Holdings	Adrobollor	electric	convection	gas;electric
dkonopacki@plussunin.com	8	Barvenadower Holdings	Supvenar	induction	convection	electric
bmeinerding@zumgoity.com	8	Cipbanower Direct Company		electric	convection	microwave;gas
