household_email	appliance_number	manufacturer_name	model	oven_type	gas	electric	microwave	cooker_id
akampa@goodsilron.com	7	Klibanicator	Dopnipefistor	conventional	1	1	0	6377
fgobern@scotfind.com	7	Klibanicator	Parquestar	convection	1	0	0	6379
csaras@goodsilron.com	7	Klibanicator	Parquestar	convection	0	0	1	6380
lwitten@treequote.com	7	Klibanicator	Parrobazz	conventional	1	0	1	6381
kkeetch@ontomedia.com	7	Klibanicex International Inc	Barkilistor	conventional	0	1	0	6382
kcaiafa@zathunicon.com	7	Klibanicex International Inc	Parfropadantor	conventional	0	1	0	6384
nmerced@mathtouch.com	7	Klibanicex International Inc	Rapsapower	convection	0	0	1	6385
imarrier@finhigh.com	7	Klibanicex International Inc	Upsapedover	conventional	1	0	1	6386
rupthegrove@openlane.com	7	Klibanicex International Inc	Winsipexex	convection	1	1	1	6387
kisenhower@isdom.com	7	Klibanicex International Inc	Zeedimower	convection	1	1	1	6388
ndubaldi@singletechno.com	7	Klidudackazz  Group	Moncadistor	conventional	1	1	0	6389
ssarao@funholding.com	7	Klidudackazz  Group	Partinicantor	conventional	0	1	1	6390
aoldroyd@konex.com	7	Klidudentor Direct	Qwifropimover	conventional	0	0	1	6392
rblunk@sumace.com	7	Klijubar Holdings	Qwifropilistor	conventional	1	1	1	6394
dbrachle@openlane.com	7	Klijubar Holdings	Thrurobimicator	conventional	1	1	1	6396
cennaco@sunnamplex.com	7	Klijubar Holdings	Thrusapentor	conventional	0	1	0	6397
ldegroot@zotware.com	7	Klijubar Holdings	Varsapanin	conventional	1	0	0	6398
chollack@y-corporation.com	7	Klinipar International Company	Klitanicator	conventional	1	0	1	6399
scandlish@toughzap.com	7	Klinipar International Company	Parglibover	convection	1	0	1	6400
tkippley@warephase.com	7	Klinipar International Company	Parglibover	conventional	0	0	1	6401
kisaacs@rundofase.com	7	Klinipar International Company	Parrobor	conventional	1	1	0	6402
lmconnell@y-corporation.com	7	Klipickan WorldWide Company	Doptumadower	convection	1	0	1	6404
rsarbacher@singletechno.com	7	Klipickan WorldWide Company	Frovenazz	conventional	1	1	0	6405
ctomblin@zumgoity.com	7	Klipickan WorldWide Company	Hapquestover	convection	1	0	0	6406
rsamu@year-job.com	7	Klipickan WorldWide Company	Tuprobedan	convection	0	1	0	6407
jcorbley@groovestreet.com	7	Klipickan WorldWide Company	Windimower	conventional	0	0	1	6408
shamilton@plusstrip.com	7	Klipickan WorldWide Company	Winrobaquazz	convection	0	1	0	6409
pmaynerich@dontechi.com	7	Klisapackistor	Dopvenower	conventional	1	0	0	6410
mhoopengardner@xx-holding.com	7	Klivenin	Emkililin	conventional	1	0	1	6411
griopelle@hottechi.com	7	Klivenin	Intinower	conventional	0	0	1	6413
jsengbusch@labdrill.com	7	Klivenin	Parfropadantor	conventional	1	1	0	6414
tfeichtner@y-corporation.com	7	Klivenin	Rapwerex	conventional	1	0	1	6415
vkusko@codehow.com	7	Klivenin	Tipkilover	conventional	0	0	1	6416
vtawil@doncon.com	7	Kliwerpedax Holdings Group	Kliwerommistor	convection	1	0	1	6418
mwolny@opentech.com	7	Klizapupover WorldWide Company	Invenor	conventional	0	1	1	6420
jsarbacher@toughzap.com	7	Klizapupover WorldWide Company	Parrobazz	conventional	0	1	1	6421
eschoeneck@hatfan.com	7	Klizapupover WorldWide Company	Revenollan	conventional	0	1	1	6422
gleinenbach@lexiqvolax.com	7	Lombanedgan	Adfropax	conventional	1	1	0	6424
sdhamer@streethex.com	7	Lombanedgan	Upmunantor	conventional	0	0	1	6425
ndorshorst@singletechno.com	7	Lombanedgan	Varsapanin	convection	0	1	1	6426
ayglesias@statholdings.com	7	Lombanedgan	Wintinewin	conventional	0	1	0	6428
nlimmel@ontomedia.com	7	Lomcadar  Corp.	Tipwerpin	conventional	1	1	0	6429
abubash@zotware.com	7	Lomcadar  Corp.	Tupcadommistor	convection	1	0	0	6430
swalthall@nam-zim.com	7	Lomdimin International Company	Grodiman	conventional	0	1	0	6431
fsuell@openlane.com	7	Lomdimin International Company	Pardimedentor	convection	0	1	1	6432
bneither@cancity.com	7	Monpebistor International		conventional	1	1	1	6434
llacovara@hatfan.com	7	Monpickar International Corp.	Rapsipower	conventional	0	1	0	6438
tluczki@zumgoity.com	7	Monwerexan International Corp.	Rehupopover	convection	0	0	1	6441
jmorasca@xx-zobam.com	7	Monwerexan International Corp.	Surpickewentor	conventional	1	0	0	6442
hmaynerich@gogozoom.com	7	Monwerexan International Corp.	Tipbanommax	convection	1	1	0	6443
vknipp@fasehatice.com	7	Monwerexan International Corp.	Truzapaquar	conventional	1	0	1	6444
lgillaspie@condax.com	7	Monwerexan International Corp.	Winrobommistor	conventional	1	1	1	6445
tslusarski@hatfan.com	7	Monwerexan International Corp.	Zeedimin	conventional	0	1	0	6446
beschberger@yearin.com	7	Parfropazz Direct	Tuprobanantor	conventional	1	0	1	6448
ekoppinger@openlane.com	7	Parkilicentor International	Revenollan	conventional	0	1	0	6449
gflister@yearin.com	7	Parkilicentor International	Uncadax	conventional	0	1	1	6450
ewildfong@domzoom.com	7	Parpickin International	Monbanicator	conventional	1	1	1	6452
alietz@yearin.com	7	Parpickin International	Monsipommistor	conventional	1	1	1	6453
tloder@hatfan.com	7	Parpickin International	Winjubexentor	conventional	1	0	1	6454
fventura@konmatfix.com	7	Parquestilicator WorldWide Corp.	Hapwerex	conventional	1	0	1	6455
jyum@scottech.com	7	Parquestilicator WorldWide Corp.	Lomnipanower	convection	0	1	0	6456
macey@ron-tech.com	7	Parsapax WorldWide	Parsipefan	conventional	1	1	1	6458
fmaynerich@labdrill.com	7	Parsapax WorldWide	Rapsapower	conventional	1	0	0	6459
ptomblin@domzoom.com	7	Parsapax WorldWide	Supzapar	convection	0	0	1	6460
rrochin@scotfind.com	7	Partinax Direct Company	Endsipistor	conventional	0	1	0	6461
ghusser@inity.com	7	Partinax Direct Company	Supdimonentor	conventional	0	0	1	6462
fcookey@inity.com	7	Partinax Direct Company	Surzapegax	conventional	0	0	1	6463
mmeisel@stanredtax.com	7	Partinax Direct Company	Winsipexex	conventional	0	1	1	6464
weschberger@plussunin.com	7	Partinedin		conventional	1	1	0	6465
drodenberger@betatech.com	7	Partinedin	Haphupicator	conventional	0	1	0	6466
jliukko@treequote.com	7	Partinedin	Thrurobimicator	conventional	1	0	0	6467
bgreenbush@donware.com	7	Partinedin	Trukilantor	convection	1	0	0	6468
gmerced@goodsilron.com	7	Partinedin	Varsapanin	convection	0	0	1	6469
gschnitzler@sunnamplex.com	7	Parvenistor Direct Inc	Emkililin	conventional	0	0	1	6470
ccryer@j-texon.com	7	Parvenistor Direct Inc	Supwerpover	conventional	0	1	1	6471
dvanheusen@newex.com	7	Parvenistor Direct Inc	Tupcadommistor	conventional	1	0	0	6472
ktoyama@xx-zobam.com	7	Parwerentor International	Qwinipamex	convection	1	0	0	6474
wennaco@conecom.com	7	Parwerentor International	Rewerpower	conventional	1	0	0	6475
kknipp@doncon.com	7	Parwerentor International	Tupcadommistor	convection	1	0	0	6477
ebreland@sunnamplex.com	7	Parwerentor International	Tupwerpimar	convection	1	0	1	6478
nhoogland@condax.com	7	Parwerentor International	Upwerpantor	conventional	1	1	1	6479
hknipp@statholdings.com	7	Parwerentor International	Zeedimin	conventional	0	1	0	6480
cdegroot@y-corporation.com	7	Parwerupor  Corp.	Emkililin	conventional	1	1	1	6481
kdenooyer@goodsilron.com	7	Parwerupor  Corp.	Lomerplantor	conventional	0	1	0	6482
lsama@betatech.com	7	Parwerupor  Corp.	Retinegan	conventional	0	0	1	6483
gbaltimore@zathunicon.com	7	Parwerupor  Corp.	Trutumover	conventional	1	0	0	6484
gaquas@codehow.com	7	Qwicadplentor Holdings	Ciperplax	conventional	1	1	1	6485
dhochard@finjob.com	7	Qwicadplentor Holdings	Mondudexin	conventional	1	1	1	6486
glapage@hottechi.com	7	Qwicadplentor Holdings	Updudistor	convection	0	0	1	6487
hauffrey@ganjaflex.com	7	Qwidimower International	Froglibefax	conventional	1	0	1	6488
jstrassner@isdom.com	7	Qwidimower International	Lomfroponex	conventional	1	1	1	6489
lankeny@labdrill.com	7	Qwidimower International	Montinefazz	conventional	0	1	0	6490
smeinerding@funholding.com	7	Qwidimower International	Surzapegax	conventional	1	1	0	6491
dskulski@year-job.com	7	Qwidimower International	Tipsapover	convection	1	1	1	6493
jfillingim@toughzap.com	7	Qwijubackicator WorldWide Company	Rapdudin	conventional	1	0	0	6496
bdaufeldt@zotware.com	7	Qwijubackicator WorldWide Company	Rehupopover	conventional	1	1	0	6497
dmeteer@finjob.com	7	Qwijubackicator WorldWide Company	Survenin	conventional	1	1	1	6498
afishburne@sonron.com	7	Qwipickan International Corp.	Adpebeficator	conventional	1	1	0	6499
mjuhas@groovestreet.com	7	Qwipickan International Corp.	Hapzapistor	conventional	0	0	1	6500
lkaniecki@j-texon.com	7	Qwipickan International Corp.	Untumover	conventional	1	1	1	6501
paredondo@opentech.com	7	Qwiquestentor  Company	Haphupexistor	convection	1	1	0	6502
abennick@xx-zobam.com	7	Qwiquestentor  Company	Hapzapistor	conventional	1	1	1	6503
vcookey@openlane.com	7	Qwiquestentor  Company	Lomfroponex	conventional	1	1	1	6504
mberganza@mathtouch.com	7	Qwiquestentor  Company	Rapwerex	convection	0	1	0	6505
lengelberg@iselectrics.com	7	Qwiquestentor  Company	Winjubexentor	convection	0	1	0	6508
rgabisi@y-corporation.com	7	Qwitumegentor Direct Inc	Surzapegax	conventional	1	0	1	6510
cfishburne@betatech.com	7	Qwiwerover WorldWide Company	Supvenar	conventional	1	0	0	6512
amanno@zoomit.com	7	Qwiwerover WorldWide Company	Updudistor	convection	1	0	0	6513
jtollner@ontomedia.com	7	Rapdimplower	Lompeban	convection	0	0	1	6514
jstaback@betatech.com	7	Rapdimplower	Surtinover	conventional	1	1	0	6515
jkampa@yearin.com	7	Raprobower International	Hapzapistor	convection	1	1	0	6516
fmastella@faxquote.com	7	Raprobower International	Monzapazz	conventional	0	0	1	6517
rriden@rantouch.com	7	Rapvenefentor  Corp.	Rapdudin	conventional	1	1	0	6518
jkines@gogozoom.com	7	Rapvenefentor  Corp.	Redudackar	conventional	1	1	1	6519
mrhymes@plexzap.com	7	Rapvenefentor  Corp.	Suptanedgentor	conventional	1	1	0	6520
dweight@scotfind.com	7	Rapvenefentor  Corp.	Tuphupamin	conventional	1	0	0	6522
rkeetch@blackzim.com	7	Rapvenefentor  Corp.	Upmunantor	convection	0	1	1	6523
fmenter@iselectrics.com	7	Rapvenor WorldWide Group	Emkililin	conventional	0	1	1	6524
bfern@codehow.com	7	Rapvenor WorldWide Group	Endsipistor	conventional	1	0	1	6525
tgibes@dontechi.com	7	Rapweror	Cipfropexex	convection	1	1	0	6528
lglick@plusstrip.com	7	Rapweror	Tupwerpimar	convection	1	0	1	6531
eamigon@ganjaflex.com	7	Rebanackower Direct		conventional	0	1	0	6532
mkorando@funholding.com	7	Rebanackower Direct	Supsapan	conventional	1	0	0	6535
ahalter@sunnamplex.com	7	Rebanackower Direct	Thrunipaquentor	conventional	1	1	0	6536
lparlato@rangreen.com	7	Rebanackower Direct	Varhupan	conventional	0	1	0	6537
lgalam@hatfan.com	7	Recadin  Group	Adfropax	conventional	0	1	1	6538
rmenter@xx-zobam.com	7	Recadin  Group	Lomerplantor	conventional	1	1	0	6539
hkulzer@condax.com	7	Recadin  Group	Rapsipower	conventional	1	0	1	6540
alawler@konmatfix.com	7	Redudefazz International Corp.	Barwerpilistor	conventional	1	0	0	6541
dhughey@sunnamplex.com	7	Redudefazz International Corp.	Tipwerpin	conventional	0	1	1	6543
garedondo@betatech.com	7	Redudefazz International Corp.	Varsapanin	conventional	0	0	1	6544
jdickerson@bioholding.com	7	Refropackentor Direct Company	Ciperimar	convection	1	1	1	6545
kloder@treequote.com	7	Refropackentor Direct Company	Monzapazz	conventional	0	1	0	6546
vchesterfield@labdrill.com	7	Refropackentor Direct Company	Parrobazz	convection	0	0	1	6547
moles@zathunicon.com	7	Rehupamantor  Inc	Doperan	conventional	1	1	0	6548
dhusser@streethex.com	7	Rehupamantor  Inc	Revenollan	conventional	0	1	1	6551
spapasergi@condax.com	7	Rehupamantor  Inc	Revenollan	conventional	1	0	1	6552
mchickering@goodsilron.com	7	Rehupamantor  Inc	Thrurobimicator	conventional	1	0	0	6553
dchavous@konex.com	7	Rehupamantor  Inc	Upwerpantor	conventional	0	1	0	6554
qstrassner@newex.com	7	Rehupan Holdings Company	Haptanupantor	conventional	1	0	0	6555
echavous@bioholding.com	7	Rehupan Holdings Company	Lomtinex	conventional	0	1	0	6556
kwaymire@green-plus.com	7	Rekilantor  Group	Cipdimazz	conventional	1	0	0	6558
flietz@mathtouch.com	7	Rekilantor  Group	Revenex	conventional	1	1	0	6559
bsyrop@zoomit.com	7	Rekilantor  Group	Trutumover	conventional	1	1	1	6560
ajuhas@betatech.com	7	Rekilantor  Group	Varwerpanower	conventional	0	1	1	6561
mstuer@hatfan.com	7	Rerobazz	Frovenazz	conventional	1	0	0	6562
bshields@finhigh.com	7	Rerobazz	Haphupicator	conventional	1	1	1	6563
mgehrett@bioplex.com	7	Rerobazz	Retanicator	conventional	1	0	1	6564
kleto@bioholding.com	7	Rerobazz	Supfropantor	conventional	1	1	0	6566
erantanen@xx-holding.com	7	Rerobazz	Trujubex	conventional	1	0	1	6567
stoelkes@year-job.com	7	Rerobex	Parquestar	conventional	1	1	0	6569
dinouye@labdrill.com	7	Rerobex	Windimower	conventional	1	1	1	6570
fscriven@j-texon.com	7	Rerobupex  Corp.	Haphupexistor	convection	1	1	0	6571
mauber@nam-zim.com	7	Resapollower Holdings	Endcadazz	conventional	0	1	1	6573
cnayar@konmatfix.com	7	Resapollower Holdings	Varsapanin	conventional	1	1	1	6574
mwolfgramm@kan-code.com	7	Retinomman International Corp.	Monbanicator	conventional	1	0	0	6575
xcorrio@ontomedia.com	7	Retinomman International Corp.	Suptanedgentor	convection	0	1	1	6576
xperez@toughzap.com	7	Retinomman International Corp.	Upsapedover	convection	1	0	1	6578
lskursky@statholdings.com	7	Retumanentor  Inc	Rapsapex	conventional	1	1	0	6579
kherritt@zoomit.com	7	Retumanentor  Inc	Surzapegax	conventional	1	1	0	6580
cstaback@dambase.com	7	Supbanefower Holdings Corp.	Endwerpistor	conventional	0	1	0	6582
emccullan@treequote.com	7	Supbanefower Holdings Corp.	Invenor	convection	1	0	0	6583
rhamilton@rundofase.com	7	Supbanefower Holdings Corp.	Lompeban	conventional	1	1	0	6584
pbayless@yearin.com	7	Supbanefower Holdings Corp.	Qwifropilistor	conventional	1	0	0	6585
cskursky@scottech.com	7	Supbanefower Holdings Corp.	Rapsipower	convection	1	1	0	6586
zsarao@treequote.com	7	Supbanefower Holdings Corp.	Redudackar	conventional	0	1	1	6587
cspickerman@hottechi.com	7	Supbanefower Holdings Corp.	Surtumanex	conventional	1	1	0	6588
jloder@sunnamplex.com	7	Supbanefower Holdings Corp.	Tipkilower	convection	0	1	1	6589
lwaycott@zathunicon.com	7	Supdimommor Direct Corp.	Klifropamentor	conventional	1	1	0	6591
sangalich@doncon.com	7	Supdimommor Direct Corp.	Kliwerommistor	conventional	1	0	0	6592
sfrancescon@finhigh.com	7	Supdimommor Direct Corp.	Rapwerex	convection	0	1	1	6593
amaillard@konmatfix.com	7	Supkilonex	Partinicantor	conventional	0	1	1	6597
aangalich@conecom.com	7	Suptanantor  Group	Hapsipinan	conventional	1	1	1	6598
lmaybury@toughzap.com	7	Suptanantor  Group	Lompeban	convection	0	1	1	6599
vkeneipp@cancity.com	7	Supwerpommover International Corp.	Klitumover	conventional	0	1	1	6601
jvarriano@gogozoom.com	7	Supzapollex	Barkilistor	convection	1	0	0	6602
rgotter@mathtouch.com	7	Surdudimor	Emdudonan	conventional	0	1	1	6603
rpaprocki@finhigh.com	7	Surdudimor	Retinegan	convection	1	0	0	6604
lrim@golddex.com	7	Surdudimor	Truzapaquar	conventional	0	0	1	6605
lsweely@gogozoom.com	7	Surerommazz International Company	Lomrobax	conventional	0	1	1	6606
jloader@hottechi.com	7	Surerommazz International Company	Parrobazz	conventional	0	1	0	6607
qonofrio@green-plus.com	7	Surerommazz International Company	Varhupan	convection	1	1	1	6608
eberray@j-texon.com	7	Surfropover	Supvenar	conventional	1	1	1	6610
cuyetake@lexiqvolax.com	7	Surkilimentor  Company	Monglibepar	conventional	0	1	0	6611
lberganza@donware.com	7	Surkilimentor  Company	Supzapar	conventional	0	0	1	6613
acorrio@plussunin.com	7	Surmunamex WorldWide	Endzapinicator	conventional	0	1	1	6615
misaacs@xx-zobam.com	7	Surmunamex WorldWide	Tupwerpimar	conventional	1	0	1	6617
rleto@nam-zim.com	7	Surmunamex WorldWide	Unsapex	conventional	1	1	1	6618
bnabours@scotfind.com	7	Surpickazz Holdings Corp.	Monbanicator	conventional	1	0	1	6619
ccorrington@mathtouch.com	7	Surpickazz Holdings Corp.	Supsapan	conventional	0	1	1	6620
kgibes@hatfan.com	7	Surpickazz Holdings Corp.	Surpickex	convection	1	0	0	6621
nworlds@sunnamplex.com	7	Surrobin  Inc	Doptumadower	convection	0	1	0	6622
akohl@mathtouch.com	7	Surrobin  Inc	Qwinipamex	convection	1	1	1	6624
cmunis@cancity.com	7	Surrobin  Inc	Supwerpover	convection	0	1	0	6625
jpoquette@domzoom.com	7	Surrobin  Inc	Thrurobimicator	conventional	0	1	0	6626
trowling@plusstrip.com	7	Surwerantor International Company	Trujubex	conventional	1	1	0	6628
cfritz@iselectrics.com	7	Surzapar WorldWide	Dopdimanax	conventional	1	1	1	6629
djuhas@plusstrip.com	7	Surzapar WorldWide	Parfropadantor	conventional	1	0	1	6630
lfunnell@groovestreet.com	7	Surzapar WorldWide	Rewerpower	conventional	0	0	1	6631
ekeneipp@rundofase.com	7	Surzapar WorldWide	Tuprobanantor	conventional	0	1	1	6632
ccaiafa@nam-zim.com	7	Surzapefax WorldWide	Hapquestover	conventional	0	0	1	6634
dschirpke@zumgoity.com	7	Surzapefax WorldWide	Parfropadantor	conventional	1	0	1	6636
loldroyd@golddex.com	7	Surzapefax WorldWide	Rehupopover	conventional	1	1	1	6637
mfoller@codehow.com	7	Surzapefax WorldWide	Unnipackentor	conventional	0	1	1	6638
bpedrozo@finhigh.com	7	Thrucadantor WorldWide	Cipzapar	conventional	1	1	1	6639
eperez@sunnamplex.com	7	Thrucadantor WorldWide	Endsipistor	conventional	1	1	0	6640
vmadarang@plusstrip.com	7	Thrucadantor WorldWide	Endzapinicator	conventional	0	0	1	6641
bklang@bioholding.com	7	Thrucadantor WorldWide	Lompeban	conventional	0	1	0	6643
luyetake@xx-holding.com	7	Thrucadantor WorldWide	Rapdudin	conventional	1	1	1	6644
lhaufler@nam-zim.com	7	Thrucadantor WorldWide	Rapsapex	convection	1	0	1	6645
csmith@hottechi.com	7	Thrucadantor WorldWide	Trujubex	convection	1	0	0	6646
cscriven@dontechi.com	7	Thrucadantor WorldWide	Zeedimower	convection	1	0	1	6647
nlapage@ganjaflex.com	7	Thrujubewex	Infroponar	convection	0	1	0	6648
elorens@dontechi.com	7	Thrujubewex	Mondimaquover	conventional	0	0	1	6649
mlipke@scottech.com	7	Thrukilicex	Upsapar	convection	1	1	1	6652
ehagele@cancity.com	7	Tipdudonan WorldWide	Emweronar	conventional	1	0	0	6654
msaylors@plusstrip.com	7	Tipdudonan WorldWide	Monzapazz	conventional	0	0	1	6655
gvanausdal@streethex.com	7	Tipdudonan WorldWide	Zeedimin	conventional	0	1	0	6656
gbowley@sunnamplex.com	7	Tipsapentor Holdings Corp.	Tipsapover	conventional	1	1	1	6659
alary@domzoom.com	7	Tipsapentor Holdings Corp.	Zeesipazz	convection	0	1	0	6660
fcorrio@betatech.com	7	Tipsapower Direct Inc	Qwiglibaquar	conventional	1	1	0	6661
jcorrington@openlane.com	7	Trudiminower	Frovenazz	conventional	1	0	1	6662
cjuhas@donquadtech.com	7	Trudiminower	Mondimaquover	conventional	0	0	1	6663
hsuffield@labdrill.com	7	Trudiminower	Parquestar	conventional	0	1	1	6664
ebitsuie@isdom.com	7	Trudiminower	Unsapex	conventional	0	0	1	6665
sscheyer@funholding.com	7	Trudiminower	Winrobaquazz	convection	0	0	1	6666
cdickerson@openlane.com	7	Truwerupex International Corp.	Monsipommistor	convection	1	1	0	6667
dgehrett@stanredtax.com	7	Truwerupex International Corp.	Rapsipower	conventional	1	0	0	6669
mlukasik@xx-holding.com	7	Truwerupex International Corp.	Rewerpower	convection	0	1	0	6670
lmerced@kinnamplus.com	7	Truzapicar Direct Corp.	Cipdudinan	conventional	0	1	0	6671
mberlanga@statholdings.com	7	Truzapicar Direct Corp.	Pardimedentor	convection	0	1	1	6674
pstoltzman@openlane.com	7	Tupdudower	Mondimaquover	conventional	1	0	1	6676
hlayous@sonron.com	7	Tupdudower	Rapwerex	conventional	1	0	1	6677
freiber@opentech.com	7	Tupdudower	Revenex	convection	1	0	1	6678
cvanheusen@funholding.com	7	Tupdudower	Wintinewin	conventional	1	0	1	6679
aschmaltz@rantouch.com	7	Tupfropantor	Barmunedex	convection	1	0	0	6680
jdegroot@year-job.com	7	Tupfropantor	Barweramantor	convection	0	0	1	6681
gsergi@zumgoity.com	7	Tupfropantor	Kliwerommistor	convection	0	0	1	6683
mhixenbaugh@gogozoom.com	7	Tupfropantor	Wincadamistor	conventional	0	0	1	6684
emai@gogozoom.com	7	Tuppickor	Supwerpover	convection	0	1	1	6686
vmodzelewski@betasoloin.com	7	Tuppickor	Unbanover	conventional	1	0	0	6687
vfrey@isdom.com	7	Tupquestentor	Groweran	convection	1	0	1	6688
vscipione@codehow.com	7	Tupquestentor	Thruglibentor	conventional	0	0	1	6689
rdubaldi@green-plus.com	7	Tupquestentor	Zeedimower	conventional	0	1	1	6690
vinouye@faxquote.com	7	Tuprobollicator WorldWide	Enddimax	conventional	1	1	0	6692
